id,obs_id,choice,chosen_alt,train_av,sm_av,car_av,train_tt_scaled,sm_tt_scaled,car_tt_scaled,train_cost_scaled,sm_cost_scaled,car_co_scaled,train_he_scaled,sm_he_scaled,sm_seats_scaled,purpose,first,ticket,who,luggage,age,male,income,ga,origin,dest
488,2966,2,SM,1,1,1,0.89,0.31,0.91,0.42,0.54,0.36,0.3,0.3,0.0,1,1,1,2,0,3,1,3,0,22,2
488,2967,2,SM,1,1,1,0.89,0.34,0.56,0.38,0.44,0.45,0.3,0.1,0.0,1,1,1,2,0,3,1,3,0,22,2
488,2968,2,SM,1,1,1,0.89,0.31,0.56,0.5,0.58,0.36,0.6,0.2,0.0,1,1,1,2,0,3,1,3,0,22,2
488,2969,2,SM,1,1,1,1.03,0.34,0.56,0.5,0.65,0.58,0.3,0.3,0.0,1,1,1,2,0,3,1,3,0,22,2
488,2970,2,SM,1,1,1,0.89,0.34,0.7,0.42,0.65,0.45,0.6,0.3,0.0,1,1,1,2,0,3,1,3,0,22,2
489,2971,2,SM,1,1,1,2.75,1.31,2.0,1.05,1.12,1.08,0.3,0.1,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2972,2,SM,1,1,1,2.75,1.23,2.6,1.05,1.37,1.75,1.2,0.1,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2973,2,SM,1,1,1,2.75,1.17,2.6,0.94,1.27,1.35,0.3,0.2,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2974,2,SM,1,1,1,2.09,1.17,1.6,0.94,1.27,1.75,0.6,0.3,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2975,2,SM,1,1,1,2.31,1.17,2.6,1.05,1.22,1.08,0.3,0.3,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2976,2,SM,1,1,1,2.31,1.23,1.6,0.94,1.09,1.35,0.3,0.1,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2977,2,SM,1,1,1,2.31,1.17,1.6,1.26,1.33,1.08,0.6,0.2,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2978,2,SM,1,1,1,2.75,1.23,1.6,1.26,1.37,1.75,0.3,0.3,0.0,1,1,1,2,0,4,1,2,0,22,9
489,2979,2,SM,1,1,1,2.31,1.23,2.0,1.05,1.37,1.35,0.6,0.3,0.0,1,1,1,2,0,4,1,2,0,22,9
490,2980,2,SM,1,1,1,2.16,1.08,2.34,1.16,1.33,1.15,1.2,0.2,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2981,2,SM,1,1,1,1.99,1.02,2.34,1.16,1.22,1.49,0.3,0.1,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2982,3,CAR,1,1,1,2.5,1.16,2.34,1.16,1.5,0.92,0.6,0.3,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2983,3,CAR,1,1,1,1.99,1.08,1.44,0.97,1.33,0.92,0.3,0.2,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2984,2,SM,1,1,1,2.5,1.08,1.8,0.87,0.99,1.49,0.6,0.2,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2985,2,SM,1,1,1,2.16,1.02,1.8,0.87,1.22,0.92,1.2,0.1,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2986,2,SM,1,1,1,1.99,1.16,1.44,1.16,1.5,1.15,1.2,0.1,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2987,2,SM,1,1,1,1.99,1.16,1.8,0.87,1.05,1.15,0.3,0.3,0.0,1,1,1,2,0,3,1,3,0,22,1
490,2988,3,CAR,1,1,1,2.5,1.02,1.44,0.97,1.12,1.15,0.6,0.1,0.0,1,1,1,2,0,3,1,3,0,22,1
491,2989,2,SM,1,1,1,1.69,0.85,1.2,0.89,0.92,0.7,1.2,0.3,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2990,2,SM,1,1,1,1.3,0.88,1.56,0.67,0.76,0.56,1.2,0.3,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2991,3,CAR,1,1,1,1.69,0.92,0.96,0.67,0.78,0.56,1.2,0.2,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2992,2,SM,1,1,1,1.43,0.92,1.56,0.67,0.78,0.91,0.6,0.1,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2993,3,CAR,1,1,1,1.43,0.92,0.96,0.74,0.81,0.91,1.2,0.3,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2994,2,SM,1,1,1,1.3,0.92,1.56,0.74,0.81,0.7,0.6,0.2,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2995,2,SM,1,1,1,1.3,0.88,1.2,0.89,0.94,0.56,0.6,0.1,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2996,2,SM,1,1,1,1.3,0.85,1.2,0.74,0.84,0.91,1.2,0.2,0.0,1,1,1,2,0,3,1,2,0,10,1
491,2997,2,SM,1,1,1,1.43,0.92,1.2,0.89,1.09,0.91,0.3,0.2,0.0,1,1,1,2,0,3,1,2,0,10,1
492,2998,2,SM,1,1,1,2.65,1.16,1.8,1.1,1.18,1.05,1.2,0.3,0.0,1,1,1,2,1,3,1,3,0,22,1
492,2999,2,SM,1,1,1,2.12,1.22,2.34,0.83,0.97,0.84,1.2,0.3,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3000,3,CAR,1,1,1,2.65,1.3,1.44,0.83,1.05,0.84,1.2,0.2,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3001,2,SM,1,1,1,2.3,1.3,2.34,0.83,1.05,1.36,0.6,0.1,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3002,3,CAR,1,1,1,2.3,1.3,1.44,0.92,1.05,1.36,1.2,0.3,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3003,2,SM,1,1,1,2.12,1.3,2.34,0.92,1.05,1.05,0.6,0.2,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3004,2,SM,1,1,1,2.12,1.22,1.8,1.1,1.27,0.84,0.6,0.1,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3005,2,SM,1,1,1,2.12,1.16,1.8,0.92,1.09,1.36,1.2,0.2,0.0,1,1,1,2,1,3,1,3,0,22,1
492,3006,2,SM,1,1,1,2.3,1.3,1.8,1.1,1.46,1.36,0.3,0.2,0.0,1,1,1,2,1,3,1,3,0,22,1
493,3007,3,CAR,1,1,1,1.18,0.42,0.9,0.78,0.81,0.6,1.2,0.3,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3008,2,SM,1,1,1,0.91,0.45,1.17,0.58,0.68,0.48,1.2,0.3,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3009,3,CAR,1,1,1,1.18,0.49,0.72,0.58,0.71,0.48,1.2,0.2,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3010,2,SM,1,1,1,1.0,0.49,1.17,0.58,0.71,0.78,0.6,0.1,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3011,3,CAR,1,1,1,1.0,0.49,0.72,0.65,0.71,0.78,1.2,0.3,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3012,2,SM,1,1,1,0.91,0.49,1.17,0.65,0.71,0.6,0.6,0.2,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3013,3,CAR,1,1,1,0.91,0.45,0.9,0.78,0.84,0.48,0.6,0.1,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3014,2,SM,1,1,1,0.91,0.42,0.9,0.65,0.76,0.78,1.2,0.2,0.0,1,1,1,3,0,3,1,3,0,2,1
493,3015,2,SM,1,1,1,1.0,0.49,0.9,0.78,0.97,0.78,0.3,0.2,0.0,1,1,1,3,0,3,1,3,0,2,1
494,3016,2,SM,1,1,1,2.3,1.23,1.9,0.9,0.97,1.24,0.3,0.1,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3017,2,SM,1,1,1,2.3,1.17,2.47,0.9,1.12,2.01,1.2,0.1,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3018,2,SM,1,1,1,2.3,1.12,2.47,0.81,1.05,1.55,0.3,0.2,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3019,3,CAR,1,1,1,1.75,1.12,1.52,0.81,1.05,2.01,0.6,0.3,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3020,2,SM,1,1,1,1.93,1.12,2.47,0.9,0.99,1.24,0.3,0.3,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3021,2,SM,1,1,1,1.93,1.17,1.52,0.81,0.9,1.55,0.3,0.1,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3022,3,CAR,1,1,1,1.93,1.12,1.52,1.08,1.09,1.24,0.6,0.2,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3023,3,CAR,1,1,1,2.3,1.17,1.52,1.08,1.12,2.01,0.3,0.3,0.0,1,1,1,3,0,3,1,3,0,25,12
494,3024,2,SM,1,1,1,1.93,1.17,1.9,0.9,1.12,1.55,0.6,0.3,0.0,1,1,1,3,0,3,1,3,0,25,12
495,3025,3,CAR,1,1,1,1.27,0.72,1.69,1.84,1.94,0.7,1.2,0.2,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3026,2,SM,1,1,1,1.14,0.69,1.69,1.84,1.84,0.91,0.3,0.1,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3027,3,CAR,1,1,1,1.52,0.76,1.69,1.84,2.18,0.56,0.6,0.3,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3028,3,CAR,1,1,1,1.14,0.72,1.04,1.53,1.89,0.56,0.3,0.2,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3029,2,SM,1,1,1,1.52,0.72,1.3,1.38,1.53,0.91,0.6,0.2,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3030,3,CAR,1,1,1,1.27,0.69,1.3,1.38,1.81,0.56,1.2,0.1,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3031,3,CAR,1,1,1,1.14,0.76,1.04,1.84,2.18,0.7,1.2,0.1,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3032,3,CAR,1,1,1,1.14,0.76,1.3,1.38,1.62,0.7,0.3,0.3,0.0,1,1,3,1,0,3,1,2,0,2,1
495,3033,3,CAR,1,1,1,1.52,0.69,1.04,1.53,1.69,0.7,0.6,0.1,0.0,1,1,3,1,0,3,1,2,0,2,1
496,3034,3,CAR,1,1,1,1.54,0.99,1.82,2.0,2.18,0.95,1.2,0.2,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3035,2,SM,1,1,1,1.4,0.96,1.82,2.0,2.1,1.23,0.3,0.1,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3036,3,CAR,1,1,1,1.83,1.03,1.82,2.0,2.37,0.76,0.6,0.3,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3037,3,CAR,1,1,1,1.4,0.99,1.12,1.67,2.1,0.76,0.3,0.2,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3038,2,SM,1,1,1,1.83,0.99,1.4,1.5,1.69,1.23,0.6,0.2,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3039,3,CAR,1,1,1,1.54,0.96,1.4,1.5,1.94,0.76,1.2,0.1,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3040,3,CAR,1,1,1,1.4,1.03,1.12,2.0,2.37,0.95,1.2,0.1,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3041,3,CAR,1,1,1,1.4,1.03,1.4,1.5,1.76,0.95,0.3,0.3,0.0,1,1,3,1,0,3,1,3,0,22,1
496,3042,3,CAR,1,1,1,1.83,0.96,1.12,1.67,1.84,0.95,0.6,0.1,0.0,1,1,3,1,0,3,1,3,0,22,1
497,3043,3,CAR,1,1,1,2.55,1.76,1.4,1.53,1.62,0.64,0.3,0.1,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3044,3,CAR,1,1,1,2.55,1.72,1.82,1.53,1.76,1.04,1.2,0.1,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3045,3,CAR,1,1,1,2.55,1.69,1.82,1.38,1.67,0.8,0.3,0.2,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3046,3,CAR,1,1,1,1.98,1.69,1.12,1.38,1.67,1.04,0.6,0.3,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3047,3,CAR,1,1,1,2.17,1.69,1.82,1.53,1.62,0.64,0.3,0.3,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3048,3,CAR,1,1,1,2.17,1.72,1.12,1.38,1.53,0.8,0.3,0.1,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3049,3,CAR,1,1,1,2.17,1.69,1.12,1.84,1.81,0.64,0.6,0.2,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3050,3,CAR,1,1,1,2.55,1.72,1.12,1.84,1.84,1.04,0.3,0.3,0.0,1,1,3,1,1,3,1,3,0,17,13
497,3051,3,CAR,1,1,1,2.17,1.72,1.4,1.53,1.76,0.8,0.6,0.3,0.0,1,1,3,1,1,3,1,3,0,17,13
498,3052,2,SM,1,1,1,1.97,1.21,2.34,2.11,2.25,1.1,1.2,0.2,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3053,2,SM,1,1,1,1.78,1.16,2.34,2.11,2.18,1.43,0.3,0.1,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3054,3,CAR,1,1,1,2.34,1.27,2.34,2.11,2.54,0.88,0.6,0.3,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3055,3,CAR,1,1,1,1.78,1.21,1.44,1.76,2.25,0.88,0.3,0.2,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3056,2,SM,1,1,1,2.34,1.21,1.8,1.58,1.81,1.43,0.6,0.2,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3057,3,CAR,1,1,1,1.97,1.16,1.8,1.58,2.1,0.88,1.2,0.1,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3058,3,CAR,1,1,1,1.78,1.27,1.44,2.11,2.54,1.1,1.2,0.1,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3059,2,SM,1,1,1,1.78,1.27,1.8,1.58,1.84,1.1,0.3,0.3,0.0,1,1,3,1,1,3,0,3,0,25,3
498,3060,2,SM,1,1,1,2.34,1.16,1.44,1.76,1.98,1.1,0.6,0.1,0.0,1,1,3,1,1,3,0,3,0,25,3
499,3061,2,SM,1,1,1,2.09,0.62,1.7,2.11,2.25,1.1,1.2,0.3,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3062,2,SM,1,1,1,1.59,0.68,2.21,1.58,1.84,0.88,1.2,0.3,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3063,3,CAR,1,1,1,2.09,0.76,1.36,1.58,1.94,0.88,1.2,0.2,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3064,2,SM,1,1,1,1.76,0.76,2.21,1.58,1.94,1.43,0.6,0.1,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3065,3,CAR,1,1,1,1.76,0.76,1.36,1.76,1.98,1.43,1.2,0.3,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3066,2,SM,1,1,1,1.59,0.76,2.21,1.76,1.98,1.1,0.6,0.2,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3067,3,CAR,1,1,1,1.59,0.68,1.7,2.11,2.45,0.88,0.6,0.1,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3068,2,SM,1,1,1,1.59,0.62,1.7,1.76,2.18,1.43,1.2,0.2,0.0,1,1,3,2,0,2,1,3,0,22,1
499,3069,3,CAR,1,1,1,1.76,0.76,1.7,2.11,2.81,1.43,0.3,0.2,0.0,1,1,3,2,0,2,1,3,0,22,1
500,3070,2,SM,1,1,1,2.25,1.39,1.6,2.21,2.25,1.05,1.2,0.3,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3071,2,SM,1,1,1,1.79,1.42,2.08,1.66,1.84,0.84,1.2,0.3,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3072,3,CAR,1,1,1,2.25,1.46,1.28,1.66,1.89,0.84,1.2,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3073,2,SM,1,1,1,1.94,1.46,2.08,1.66,1.89,1.36,0.6,0.1,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3074,3,CAR,1,1,1,1.94,1.46,1.28,1.84,1.98,1.36,1.2,0.3,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3075,2,SM,1,1,1,1.79,1.46,2.08,1.84,1.98,1.05,0.6,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3076,2,SM,1,1,1,1.79,1.42,1.6,2.21,2.37,0.84,0.6,0.1,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3077,3,CAR,1,1,1,1.79,1.39,1.6,1.84,2.1,1.36,1.2,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
500,3078,2,SM,1,1,1,1.94,1.46,1.6,2.21,2.54,1.36,0.3,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3079,2,SM,1,1,1,1.64,0.56,2.21,2.11,2.37,1.35,1.2,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3080,2,SM,1,1,1,1.5,0.5,2.21,2.11,2.25,1.75,0.3,0.1,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3081,2,SM,1,1,1,1.93,0.64,2.21,2.11,2.81,1.08,0.6,0.3,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3082,2,SM,1,1,1,1.5,0.56,1.36,1.76,2.45,1.08,0.3,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3083,2,SM,1,1,1,1.93,0.56,1.7,1.58,1.81,1.75,0.6,0.2,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3084,2,SM,1,1,1,1.64,0.5,1.7,1.58,2.25,1.08,1.2,0.1,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3085,2,SM,1,1,1,1.5,0.64,1.36,2.11,2.81,1.35,1.2,0.1,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3086,2,SM,1,1,1,1.5,0.64,1.7,1.58,1.94,1.35,0.3,0.3,0.0,1,1,3,2,0,3,1,3,0,22,1
501,3087,2,SM,1,1,1,1.93,0.5,1.36,1.76,2.1,1.35,0.6,0.1,0.0,1,1,3,2,0,3,1,3,0,22,1
502,3088,3,CAR,1,1,1,1.5,0.78,0.9,1.45,1.62,0.6,1.2,0.3,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3089,3,CAR,1,1,1,1.29,0.81,1.17,1.09,1.36,0.48,1.2,0.3,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3090,3,CAR,1,1,1,1.5,0.85,0.72,1.09,1.42,0.48,1.2,0.2,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3091,3,CAR,1,1,1,1.36,0.85,1.17,1.09,1.42,0.78,0.6,0.1,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3092,3,CAR,1,1,1,1.36,0.85,0.72,1.21,1.42,0.78,1.2,0.3,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3093,3,CAR,1,1,1,1.29,0.85,1.17,1.21,1.42,0.6,0.6,0.2,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3094,3,CAR,1,1,1,1.29,0.81,0.9,1.45,1.69,0.48,0.6,0.1,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3095,3,CAR,1,1,1,1.29,0.78,0.9,1.21,1.53,0.78,1.2,0.2,0.0,1,1,3,2,0,4,1,3,0,2,1
502,3096,3,CAR,1,1,1,1.36,0.85,0.9,1.45,1.94,0.78,0.3,0.2,0.0,1,1,3,2,0,4,1,3,0,2,1
503,3097,3,CAR,1,1,1,2.29,1.33,1.3,1.7,1.67,0.8,1.2,0.3,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3098,2,SM,1,1,1,1.72,1.36,1.69,1.28,1.42,0.64,1.2,0.3,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3099,3,CAR,1,1,1,2.29,1.4,1.04,1.28,1.42,0.64,1.2,0.2,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3100,2,SM,1,1,1,1.91,1.4,1.69,1.28,1.42,1.04,0.6,0.1,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3101,3,CAR,1,1,1,1.91,1.4,1.04,1.42,1.47,1.04,1.2,0.3,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3102,2,SM,1,1,1,1.72,1.4,1.69,1.42,1.47,0.8,0.6,0.2,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3103,3,CAR,1,1,1,1.72,1.36,1.3,1.7,1.69,0.64,0.6,0.1,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3104,3,CAR,1,1,1,1.72,1.33,1.3,1.42,1.53,1.04,1.2,0.2,0.0,1,1,3,2,0,4,1,3,0,22,19
503,3105,3,CAR,1,1,1,1.91,1.4,1.3,1.7,1.89,1.04,0.3,0.2,0.0,1,1,3,2,0,4,1,3,0,22,19
504,3106,3,CAR,1,1,1,2.3,1.12,1.7,2.17,2.18,1.1,1.2,0.3,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3107,2,SM,1,1,1,1.75,1.17,2.21,1.63,1.81,0.88,1.2,0.3,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3108,3,CAR,1,1,1,2.3,1.23,1.36,1.63,1.84,0.88,1.2,0.2,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3109,2,SM,1,1,1,1.93,1.23,2.21,1.63,1.84,1.43,0.6,0.1,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3110,3,CAR,1,1,1,1.93,1.23,1.36,1.81,1.94,1.43,1.2,0.3,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3111,2,SM,1,1,1,1.75,1.23,2.21,1.81,1.94,1.1,0.6,0.2,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3112,3,CAR,1,1,1,1.75,1.17,1.7,2.17,2.25,0.88,0.6,0.1,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3113,2,SM,1,1,1,1.75,1.12,1.7,1.81,1.98,1.43,1.2,0.2,0.0,1,1,3,2,0,3,1,3,0,25,12
504,3114,3,CAR,1,1,1,1.93,1.23,1.7,2.17,2.54,1.43,0.3,0.2,0.0,1,1,3,2,0,3,1,3,0,25,12
505,3115,3,CAR,1,1,1,3.44,1.12,2.2,2.7,2.93,1.85,1.2,0.3,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3116,3,CAR,1,1,1,2.6,1.21,2.86,2.02,2.37,1.48,1.2,0.3,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3117,3,CAR,1,1,1,3.44,1.33,1.76,2.02,2.45,1.48,1.2,0.2,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3118,2,SM,1,1,1,2.88,1.33,2.86,2.02,2.45,2.4,0.6,0.1,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3119,2,SM,1,1,1,2.88,1.33,1.76,2.25,2.54,2.4,1.2,0.3,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3120,2,SM,1,1,1,2.6,1.33,2.86,2.25,2.54,1.85,0.6,0.2,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3121,3,CAR,1,1,1,2.6,1.21,2.2,2.7,3.1,1.48,0.6,0.1,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3122,2,SM,1,1,1,2.6,1.12,2.2,2.25,2.74,2.4,1.2,0.2,0.0,1,1,3,2,0,4,1,2,0,22,17
505,3123,3,CAR,1,1,1,2.88,1.33,2.2,2.7,3.66,2.4,0.3,0.2,0.0,1,1,3,2,0,4,1,2,0,22,17
506,3124,3,CAR,1,1,1,3.18,1.7,2.2,2.18,2.37,0.92,0.3,0.1,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3125,2,SM,1,1,1,3.18,1.62,2.86,2.18,2.81,1.49,1.2,0.1,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3126,2,SM,1,1,1,3.18,1.56,2.86,1.96,2.66,1.15,0.3,0.2,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3127,3,CAR,1,1,1,2.38,1.56,1.76,1.96,2.66,1.49,0.6,0.3,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3128,3,CAR,1,1,1,2.65,1.56,2.86,2.18,2.45,0.92,0.3,0.3,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3129,3,CAR,1,1,1,2.65,1.62,1.76,1.96,2.18,1.15,0.3,0.1,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3130,3,CAR,1,1,1,2.65,1.56,1.76,2.62,2.74,0.92,0.6,0.2,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3131,3,CAR,1,1,1,3.18,1.62,1.76,2.62,2.81,1.49,0.3,0.3,0.0,1,1,3,2,1,3,1,2,0,22,17
506,3132,3,CAR,1,1,1,2.65,1.62,2.2,2.18,2.81,1.15,0.6,0.3,0.0,1,1,3,2,1,3,1,2,0,22,17
507,3133,3,CAR,1,1,1,1.47,1.15,0.9,1.11,1.21,0.48,0.3,0.1,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3134,2,SM,1,1,1,1.47,1.13,1.17,1.11,1.42,0.78,1.2,0.1,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3135,2,SM,1,1,1,1.47,1.11,1.17,1.0,1.3,0.6,0.3,0.2,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3136,3,CAR,1,1,1,1.13,1.11,0.72,1.0,1.3,0.78,0.6,0.3,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3137,3,CAR,1,1,1,1.24,1.11,1.17,1.11,1.3,0.48,0.3,0.3,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3138,2,SM,1,1,1,1.24,1.13,0.72,1.0,1.11,0.6,0.3,0.1,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3139,3,CAR,1,1,1,1.24,1.11,0.72,1.33,1.42,0.48,0.6,0.2,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3140,3,CAR,1,1,1,1.47,1.13,0.72,1.33,1.47,0.78,0.3,0.3,0.0,1,1,3,2,1,3,1,3,0,25,10
507,3141,3,CAR,1,1,1,1.24,1.13,0.9,1.11,1.42,0.6,0.6,0.3,0.0,1,1,3,2,1,3,1,3,0,25,10
508,3142,3,CAR,1,1,1,2.28,0.93,2.1,1.84,2.1,0.88,0.3,0.1,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3143,2,SM,1,1,1,2.28,0.85,2.73,1.84,2.54,1.43,1.2,0.1,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3144,2,SM,1,1,1,2.28,0.79,2.73,1.66,2.37,1.1,0.3,0.2,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3145,3,CAR,1,1,1,1.76,0.79,1.68,1.66,2.37,1.43,0.6,0.3,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3146,2,SM,1,1,1,1.93,0.79,2.73,1.84,2.18,0.88,0.3,0.3,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3147,3,CAR,1,1,1,1.93,0.85,1.68,1.66,1.89,1.1,0.3,0.1,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3148,3,CAR,1,1,1,1.93,0.79,1.68,2.21,2.37,0.88,0.6,0.2,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3149,3,CAR,1,1,1,2.28,0.85,1.68,2.21,2.54,1.43,0.3,0.3,0.0,1,1,3,2,1,3,1,2,0,22,1
508,3150,2,SM,1,1,1,1.93,0.85,2.1,1.84,2.54,1.1,0.6,0.3,0.0,1,1,3,2,1,3,1,2,0,22,1
509,3151,3,CAR,1,1,1,1.93,0.64,1.7,1.76,1.94,0.88,0.3,0.1,0.0,1,1,3,3,0,3,1,3,0,22,1
