id,obs_id,choice,chosen_alt,av_1,av_2,tt1,tt2,tc1,tc2,hw1,hw2,ch1,ch2,hh_inc_abs,car_availability,purpose,business
18509,1743,2,alt2,1,1,18,20,5,4,30,15,1,0,2,0,2.0,0
18509,1744,2,alt2,1,1,14,18,5,4,15,15,2,2,2,0,2.0,0
18509,1745,2,alt2,1,1,18,14,4,5,60,30,2,2,2,0,2.0,0
18509,1746,1,alt1,1,1,12,17,6,5,15,30,1,2,2,0,2.0,0
18557,1747,1,alt1,1,1,69,48,28,33,15,30,0,1,1,0,3.0,0
18557,1748,2,alt2,1,1,44,63,35,32,60,30,2,1,1,0,3.0,0
18557,1749,2,alt2,1,1,78,55,24,32,15,15,2,0,1,0,3.0,0
18557,1750,1,alt1,1,1,41,54,37,30,30,30,0,1,1,0,3.0,0
18557,1751,1,alt1,1,1,57,48,32,43,15,30,0,1,1,0,3.0,0
18557,1752,2,alt2,1,1,46,54,32,28,15,15,2,2,1,0,3.0,0
18557,1753,2,alt2,1,1,54,49,24,27,30,30,2,1,1,0,3.0,0
18557,1754,1,alt1,1,1,49,54,38,28,15,60,0,1,1,0,3.0,0
18557,1755,2,alt2,1,1,51,57,40,30,15,15,2,1,1,0,3.0,0
18614,1756,1,alt1,1,1,94,110,22,20,30,30,0,1,3,0,3.0,0
18614,1757,1,alt1,1,1,57,77,23,20,60,15,0,2,3,0,3.0,0
18614,1758,1,alt1,1,1,77,65,20,24,30,15,0,2,3,0,3.0,0
18614,1759,1,alt1,1,1,83,98,26,24,60,60,1,2,3,0,3.0,0
18614,1760,1,alt1,1,1,81,65,25,29,60,30,0,0,3,0,3.0,0
18614,1761,1,alt1,1,1,81,69,19,21,15,60,1,1,3,0,3.0,0
18614,1762,1,alt1,1,1,81,57,19,22,15,60,0,0,3,0,3.0,0
18614,1763,2,alt2,1,1,81,57,22,24,30,60,1,0,3,0,3.0,0
18614,1764,1,alt1,1,1,77,110,23,20,30,60,2,0,3,0,3.0,0
18650,1765,1,alt1,1,1,137,103,11,13,15,15,1,2,2,1,3.0,0
18650,1766,2,alt2,1,1,75,107,11,9,60,60,2,0,2,1,3.0,0
18650,1767,1,alt1,1,1,79,113,12,11,15,60,0,0,2,1,3.0,0
18650,1768,2,alt2,1,1,155,124,8,9,15,15,1,2,2,1,3.0,0
18650,1769,1,alt1,1,1,137,103,8,11,30,60,0,2,2,1,3.0,0
18650,1770,1,alt1,1,1,113,85,9,11,15,30,1,1,2,1,3.0,0
18650,1771,1,alt1,1,1,100,125,11,10,15,30,1,0,2,1,3.0,0
18650,1772,1,alt1,1,1,109,137,11,8,30,30,0,2,2,1,3.0,0
18650,1773,2,alt2,1,1,125,94,8,10,60,15,1,1,2,1,3.0,0
18674,1774,1,alt1,1,1,76,109,40,35,15,60,1,1,0,1,3.0,0
18674,1775,1,alt1,1,1,93,123,50,38,60,15,1,0,0,1,3.0,0
18674,1776,1,alt1,1,1,90,81,33,38,30,60,0,2,0,1,3.0,0
18674,1777,1,alt1,1,1,85,100,43,33,15,60,0,0,0,1,3.0,0
18674,1778,2,alt2,1,1,98,109,38,35,15,15,0,0,0,1,3.0,0
18674,1779,1,alt1,1,1,100,90,35,38,15,30,0,1,0,1,3.0,0
18674,1780,1,alt1,1,1,72,90,42,35,15,15,2,2,0,1,3.0,0
18674,1781,1,alt1,1,1,68,90,42,38,30,60,2,2,0,1,3.0,0
18674,1782,2,alt2,1,1,86,60,44,57,30,15,2,1,0,1,3.0,0
18697,1783,1,alt1,1,1,59,84,21,17,30,15,1,0,1,0,3.0,0
18697,1784,1,alt1,1,1,77,54,20,22,30,60,1,2,1,0,3.0,0
18697,1785,2,alt2,1,1,95,66,15,20,15,15,2,0,1,0,3.0,0
18697,1786,1,alt1,1,1,49,66,23,19,30,30,0,1,1,0,3.0,0
18697,1787,1,alt1,1,1,69,59,20,27,15,30,0,1,1,0,3.0,0
18697,1788,2,alt2,1,1,66,56,17,20,15,15,2,2,1,0,3.0,0
18697,1789,2,alt2,1,1,66,59,15,17,30,30,2,1,1,0,3.0,0
18697,1790,2,alt2,1,1,66,59,17,23,60,15,1,0,1,0,3.0,0
18697,1791,2,alt2,1,1,62,69,25,19,15,15,2,1,1,0,3.0,0
18762,1792,1,alt1,1,1,31,45,7,6,15,60,1,1,1,0,1.0,0
18762,1793,1,alt1,1,1,51,38,7,9,15,60,0,1,1,0,1.0,0
18762,1794,2,alt2,1,1,33,37,7,6,60,30,2,0,1,0,1.0,0
18762,1795,2,alt2,1,1,41,35,6,7,60,15,0,0,1,0,1.0,0
18762,1796,1,alt1,1,1,45,40,6,7,15,15,0,0,1,0,1.0,0
18762,1797,2,alt2,1,1,37,41,7,6,30,15,1,0,1,0,1.0,0
18762,1798,2,alt2,1,1,30,37,7,6,15,15,2,2,1,0,1.0,0
18762,1799,2,alt2,1,1,37,28,7,8,60,30,2,2,1,0,1.0,0
18762,1800,1,alt1,1,1,25,35,10,8,15,30,1,2,1,0,1.0,0
18778,1801,2,alt2,1,1,20,29,8,6,30,15,1,0,3,1,1.0,0
18778,1802,1,alt1,1,1,26,18,7,8,30,60,1,2,3,1,1.0,0
18778,1803,2,alt2,1,1,33,23,5,7,15,15,2,0,3,1,1.0,0
18778,1804,1,alt1,1,1,17,23,8,7,30,30,0,1,3,1,1.0,0
18778,1805,1,alt1,1,1,24,20,7,10,15,30,0,1,3,1,1.0,0
18778,1806,2,alt2,1,1,23,19,6,7,15,15,2,2,3,1,1.0,0
18778,1807,2,alt2,1,1,23,20,5,6,30,30,2,1,3,1,1.0,0
18778,1808,2,alt2,1,1,23,20,6,9,60,15,1,0,3,1,1.0,0
18778,1809,1,alt1,1,1,24,21,7,9,15,15,1,2,3,1,1.0,0
18785,1810,1,alt1,1,1,53,76,15,12,30,15,1,0,2,0,3.0,0
18785,1811,1,alt1,1,1,49,69,16,14,60,30,2,1,2,0,3.0,0
18785,1812,2,alt2,1,1,86,60,11,14,15,15,2,0,2,0,3.0,0
18785,1813,2,alt2,1,1,59,45,14,16,30,30,1,0,2,0,3.0,0
18785,1814,2,alt2,1,1,53,63,19,14,30,15,1,0,2,0,3.0,0
18785,1815,1,alt1,1,1,59,50,12,14,15,15,2,2,2,0,3.0,0
18785,1816,2,alt2,1,1,59,53,11,12,30,30,2,1,2,0,3.0,0
18785,1817,2,alt2,1,1,59,53,12,17,60,15,1,0,2,0,3.0,0
18785,1818,2,alt2,1,1,56,63,18,14,15,15,2,1,2,0,3.0,0
18790,1819,1,alt1,1,1,35,47,5,4,15,60,1,2,4,1,1.0,0
18790,1820,1,alt1,1,1,35,44,6,4,60,60,1,1,4,1,1.0,0
18790,1821,1,alt1,1,1,44,33,4,5,60,30,0,2,4,1,1.0,0
18790,1822,2,alt2,1,1,35,47,6,4,15,30,1,0,4,1,1.0,0
18790,1823,2,alt2,1,1,47,33,4,5,30,15,2,1,4,1,1.0,0
18790,1824,2,alt2,1,1,51,36,5,7,15,30,2,2,4,1,1.0,0
18790,1825,1,alt1,1,1,39,51,5,4,60,15,0,2,4,1,1.0,0
18790,1826,2,alt2,1,1,64,48,5,6,30,15,0,1,4,1,1.0,0
18790,1827,2,alt2,1,1,44,31,4,5,15,30,1,1,4,1,1.0,0
18805,1828,1,alt1,1,1,42,49,8,7,30,30,0,1,1,1,1.0,0
18805,1829,2,alt2,1,1,26,34,8,7,60,15,0,2,1,1,1.0,0
18805,1830,1,alt1,1,1,34,29,7,8,30,15,0,2,1,1,1.0,0
18805,1831,1,alt1,1,1,37,44,9,8,60,60,1,2,1,1,1.0,0
18805,1832,1,alt1,1,1,29,36,10,9,30,60,0,0,1,1,1.0,0
18805,1833,1,alt1,1,1,36,31,6,7,15,60,1,1,1,1,1.0,0
18805,1834,2,alt2,1,1,25,36,8,6,60,15,0,0,1,1,1.0,0
18805,1835,2,alt2,1,1,25,36,9,8,60,30,0,1,1,1,1.0,0
18805,1836,2,alt2,1,1,49,35,7,8,60,30,0,2,1,1,1.0,0
18852,1837,2,alt2,1,1,9,13,9,7,30,15,1,0,2,0,3.0,0
18852,1838,2,alt2,1,1,8,12,9,8,60,30,2,1,2,0,3.0,0
18852,1839,1,alt1,1,1,10,14,9,6,15,15,0,2,2,0,3.0,0
18852,1840,1,alt1,1,1,10,7,8,10,30,30,1,0,2,0,3.0,0
18852,1841,1,alt1,1,1,10,9,8,11,15,30,0,1,2,0,3.0,0
18852,1842,1,alt1,1,1,10,8,7,8,15,15,2,2,2,0,3.0,0
18852,1843,2,alt2,1,1,10,9,6,7,30,30,2,1,2,0,3.0,0
18852,1844,2,alt2,1,1,10,9,7,10,60,15,1,0,2,0,3.0,0
18852,1845,1,alt1,1,1,10,9,8,10,15,15,1,2,2,0,3.0,0
18859,1846,1,alt1,1,1,17,13,7,8,15,15,1,2,2,1,3.0,0
18859,1847,1,alt1,1,1,14,9,5,7,60,60,0,2,2,1,3.0,0
18859,1848,2,alt2,1,1,14,10,6,7,60,15,0,0,2,1,3.0,0
18859,1849,1,alt1,1,1,20,16,5,6,15,15,1,2,2,1,3.0,0
18859,1850,1,alt1,1,1,17,13,5,7,30,60,0,2,2,1,3.0,0
18859,1851,1,alt1,1,1,14,11,5,7,15,30,1,1,2,1,3.0,0
18859,1852,1,alt1,1,1,13,16,7,6,15,30,1,0,2,1,3.0,0
18859,1853,2,alt2,1,1,17,14,5,6,30,30,2,0,2,1,3.0,0
18859,1854,1,alt1,1,1,12,16,6,5,15,60,1,1,2,1,3.0,0
18875,1855,1,alt1,1,1,40,47,10,9,30,30,0,1,0,1,1.0,0
18875,1856,1,alt1,1,1,32,24,9,10,15,60,2,0,0,1,1.0,0
18875,1857,1,alt1,1,1,32,28,9,10,30,15,0,2,0,1,1.0,0
18875,1858,2,alt2,1,1,41,35,10,11,60,60,2,1,0,1,1.0,0
18875,1859,2,alt2,1,1,34,27,11,12,60,30,0,0,0,1,1.0,0
18875,1860,1,alt1,1,1,34,29,8,9,15,60,1,1,0,1,1.0,0
18875,1861,2,alt2,1,1,24,34,10,8,60,15,0,0,0,1,1.0,0
18875,1862,2,alt2,1,1,34,24,9,10,30,60,1,0,0,1,1.0,0
18875,1863,1,alt1,1,1,47,33,9,10,60,30,0,2,0,1,1.0,0
18878,1864,1,alt1,1,1,27,31,5,4,30,30,0,1,2,0,1.0,0
18878,1865,1,alt1,1,1,16,22,5,4,60,15,0,2,2,0,1.0,0
18878,1866,2,alt2,1,1,18,22,5,4,15,30,2,0,2,0,1.0,0
18878,1867,2,alt2,1,1,28,23,4,5,60,60,2,1,2,0,1.0,0
18878,1868,1,alt1,1,1,18,23,6,5,30,60,0,0,2,0,1.0,0
18878,1869,2,alt2,1,1,19,23,5,4,60,15,1,1,2,0,1.0,0
18878,1870,2,alt2,1,1,16,23,5,4,60,15,0,0,2,0,1.0,0
18878,1871,1,alt1,1,1,16,23,5,4,60,30,0,1,2,0,1.0,0
18878,1872,1,alt1,1,1,31,22,4,5,60,30,0,2,2,0,1.0,0
18893,1873,2,alt2,1,1,28,40,17,14,30,15,1,0,1,0,2.0,0
18893,1874,2,alt2,1,1,26,37,18,16,60,30,2,1,1,0,2.0,0
18893,1875,1,alt1,1,1,32,46,16,12,15,15,0,2,1,0,2.0,0
18893,1876,1,alt1,1,1,24,32,19,16,30,30,0,1,1,0,2.0,0
18893,1877,2,alt2,1,1,28,33,22,16,30,15,1,0,1,0,2.0,0
18893,1878,2,alt2,1,1,27,32,16,14,15,15,2,2,1,0,2.0,0
18893,1879,1,alt1,1,1,28,32,14,12,30,30,1,2,1,0,2.0,0
18893,1880,1,alt1,1,1,28,32,19,14,15,60,0,1,1,0,2.0,0
18893,1881,1,alt1,1,1,33,30,16,20,15,15,1,2,1,0,2.0,0
18942,1882,1,alt1,1,1,33,39,10,9,30,30,0,1,1,0,2.0,0
18942,1883,1,alt1,1,1,20,27,10,9,60,15,0,2,1,0,2.0,0
18942,1884,2,alt2,1,1,23,27,10,9,15,30,2,0,1,0,2.0,0
18942,1885,1,alt1,1,1,29,35,11,10,60,60,1,2,1,0,2.0,0
18942,1886,1,alt1,1,1,23,29,12,11,30,60,0,0,1,0,2.0,0
18942,1887,1,alt1,1,1,29,24,8,9,15,60,1,1,1,0,2.0,0
18942,1888,2,alt2,1,1,20,29,10,8,60,15,0,0,1,0,2.0,0
18942,1889,2,alt2,1,1,29,20,9,10,30,60,1,0,1,0,2.0,0
18942,1890,1,alt1,1,1,39,27,9,10,60,30,0,2,1,0,2.0,0
18967,1891,2,alt2,1,1,18,13,2,3,60,15,1,1,4,0,2.0,0
18967,1892,1,alt1,1,1,21,16,3,4,15,60,0,1,4,0,2.0,0
18967,1893,1,alt1,1,1,15,14,2,3,30,60,0,2,4,0,2.0,0
18967,1894,1,alt1,1,1,14,17,3,2,15,60,0,0,4,0,2.0,0
18967,1895,1,alt1,1,1,18,17,2,3,15,15,0,0,4,0,2.0,0
18967,1896,2,alt2,1,1,15,17,3,2,30,15,1,0,4,0,2.0,0
18967,1897,1,alt1,1,1,15,12,2,3,15,15,2,2,4,0,2.0,0
18967,1898,1,alt1,1,1,11,15,4,3,30,60,2,2,4,0,2.0,0
18967,1899,1,alt1,1,1,10,14,4,3,15,30,1,2,4,0,2.0,0
18968,1900,2,alt2,1,1,32,24,5,6,60,15,2,1,4,1,1.0,0
18968,1901,1,alt1,1,1,24,31,8,6,60,60,1,1,4,1,1.0,0
18968,1902,2,alt2,1,1,23,31,6,5,30,60,2,0,4,1,1.0,0
18968,1903,2,alt2,1,1,24,32,8,6,15,30,1,0,4,1,1.0,0
18968,1904,1,alt1,1,1,23,32,7,6,15,30,1,2,4,1,1.0,0
18968,1905,2,alt2,1,1,36,25,7,9,15,30,2,2,4,1,1.0,0
18968,1906,1,alt1,1,1,27,36,7,6,60,15,0,2,4,1,1.0,0
18968,1907,1,alt1,1,1,44,33,7,8,30,15,0,1,4,1,1.0,0
18968,1908,2,alt2,1,1,31,21,5,6,15,30,1,1,4,1,1.0,0
18991,1909,1,alt1,1,1,26,37,6,5,15,60,1,1,1,0,2.0,0
18991,1910,2,alt2,1,1,31,42,8,6,60,15,1,0,1,0,2.0,0
18991,1911,1,alt1,1,1,30,27,5,6,30,60,0,2,1,0,2.0,0
18991,1912,2,alt2,1,1,34,29,5,7,60,15,0,0,1,0,2.0,0
18991,1913,1,alt1,1,1,33,37,6,5,15,15,0,0,1,0,2.0,0
18991,1914,2,alt2,1,1,30,34,6,5,30,15,1,0,1,0,2.0,0
18991,1915,1,alt1,1,1,24,30,6,5,15,15,2,2,1,0,2.0,0
18991,1916,2,alt2,1,1,30,23,6,7,60,30,2,2,1,0,2.0,0
18991,1917,1,alt1,1,1,20,29,9,7,15,30,1,2,1,0,2.0,0
18997,1918,2,alt2,1,1,132,93,75,86,60,15,1,1,4,1,3.0,0
18997,1919,1,alt1,1,1,150,112,83,108,15,60,0,1,4,1,3.0,0
18997,1920,2,alt2,1,1,98,109,82,71,60,30,2,0,4,1,3.0,0
18997,1921,2,alt2,1,1,103,121,92,71,15,60,0,0,4,1,3.0,0
18997,1922,2,alt2,1,1,119,132,83,75,15,15,0,0,4,1,3.0,0
18997,1923,2,alt2,1,1,109,121,83,75,30,15,1,0,4,1,3.0,0
18997,1924,1,alt1,1,1,109,87,75,90,15,15,2,2,4,1,3.0,0
18997,1925,2,alt2,1,1,109,82,83,91,60,30,2,2,4,1,3.0,0
18997,1926,1,alt1,1,1,72,104,123,95,15,30,1,2,4,1,3.0,0
19001,1927,1,alt1,1,1,16,22,4,3,15,60,1,2,3,1,1.0,0
19001,1928,2,alt2,1,1,21,17,3,4,60,60,1,1,3,1,1.0,0
19001,1929,2,alt2,1,1,16,21,4,3,30,60,2,0,3,1,1.0,0
19001,1930,1,alt1,1,1,22,16,3,4,30,15,0,1,3,1,1.0,0
19001,1931,1,alt1,1,1,15,22,4,3,15,30,1,2,3,1,1.0,0
19001,1932,1,alt1,1,1,17,24,5,4,30,15,2,2,3,1,1.0,0
19001,1933,1,alt1,1,1,18,24,4,3,60,15,0,2,3,1,1.0,0
19001,1934,1,alt1,1,1,30,22,4,5,30,15,0,1,3,1,1.0,0
19001,1935,2,alt2,1,1,14,21,4,3,30,15,1,1,3,1,1.0,0
19002,1936,2,alt2,1,1,21,18,4,5,30,30,1,0,1,0,2.0,0
19002,1937,2,alt2,1,1,14,11,4,5,15,60,2,0,1,0,2.0,0
19002,1938,1,alt1,1,1,14,12,4,5,30,15,0,2,1,0,2.0,0
19002,1939,1,alt1,1,1,18,16,5,6,60,60,2,1,1,0,2.0,0
19002,1940,1,alt1,1,1,15,12,5,6,60,30,0,0,1,0,2.0,0
19002,1941,1,alt1,1,1,15,13,4,5,15,60,1,1,1,0,2.0,0
19002,1942,2,alt2,1,1,11,15,5,4,60,15,0,0,1,0,2.0,0
19002,1943,1,alt1,1,1,15,11,5,6,30,60,1,0,1,0,2.0,0
19002,1944,1,alt1,1,1,21,15,4,5,60,30,0,2,1,0,2.0,0
19028,1945,1,alt1,1,1,167,196,92,83,30,30,0,1,3,1,4.0,1
19028,1946,1,alt1,1,1,102,136,96,83,60,15,0,2,3,1,4.0,1
19028,1947,1,alt1,1,1,136,116,83,100,30,15,0,2,3,1,4.0,1
19028,1948,2,alt2,1,1,174,148,101,111,60,60,2,1,3,1,4.0,1
19028,1949,1,alt1,1,1,115,143,121,105,30,60,0,0,3,1,4.0,1
19028,1950,1,alt1,1,1,143,122,79,91,15,60,1,1,3,1,4.0,1
19028,1951,1,alt1,1,1,100,143,95,79,60,15,0,0,3,1,4.0,1
19028,1952,2,alt2,1,1,143,100,92,101,30,60,1,0,3,1,4.0,1
19028,1953,2,alt2,1,1,196,137,83,96,60,30,0,2,3,1,4.0,1
19203,1954,1,alt1,1,1,92,131,38,32,30,15,1,0,2,1,3.0,0
19203,1955,2,alt2,1,1,120,84,36,40,30,60,1,2,2,1,3.0,0
19203,1956,2,alt2,1,1,148,104,27,37,15,15,2,0,2,1,3.0,0
19203,1957,1,alt1,1,1,77,103,42,35,30,30,0,1,2,1,3.0,0
19203,1958,2,alt2,1,1,92,108,49,36,30,15,1,0,2,1,3.0,0
19203,1959,2,alt2,1,1,103,87,32,37,15,15,2,2,2,1,3.0,0
19203,1960,2,alt2,1,1,103,92,27,31,30,30,2,1,2,1,3.0,0
19203,1961,1,alt1,1,1,92,103,43,32,15,60,0,1,2,1,3.0,0
19203,1962,1,alt1,1,1,108,97,35,45,15,15,1,2,2,1,3.0,0
19237,1963,1,alt1,1,1,155,109,49,59,15,30,0,1,1,1,3.0,0
19237,1964,2,alt2,1,1,99,142,62,56,60,30,2,1,1,1,3.0,0
19237,1965,2,alt2,1,1,176,123,42,57,15,15,2,0,1,1,3.0,0
19237,1966,2,alt2,1,1,122,91,54,65,30,30,1,0,1,1,3.0,0
19237,1967,1,alt1,1,1,128,109,56,76,15,30,0,1,1,1,3.0,0
19237,1968,1,alt1,1,1,122,103,49,57,15,15,2,2,1,1,3.0,0
19237,1969,2,alt2,1,1,122,109,42,49,30,30,2,1,1,1,3.0,0
19237,1970,2,alt2,1,1,122,109,49,67,60,15,1,0,1,1,3.0,0
19237,1971,2,alt2,1,1,115,128,70,54,15,15,2,1,1,1,3.0,0
19239,1972,2,alt2,1,1,120,84,20,23,60,15,1,1,1,0,3.0,0
19239,1973,1,alt1,1,1,135,101,23,29,15,60,0,1,1,0,3.0,0
19239,1974,1,alt1,1,1,99,89,19,22,30,60,0,2,1,0,3.0,0
19239,1975,2,alt2,1,1,93,109,25,19,15,60,0,0,1,0,3.0,0
19239,1976,2,alt2,1,1,120,108,20,22,15,15,0,0,1,0,3.0,0
19239,1977,2,alt2,1,1,98,109,22,20,30,15,1,0,1,0,3.0,0
19239,1978,1,alt1,1,1,99,79,20,25,15,15,2,2,1,0,3.0,0
19239,1979,1,alt1,1,1,74,99,25,23,30,60,2,2,1,0,3.0,0
19239,1980,2,alt2,1,1,66,94,34,26,15,30,1,2,1,0,3.0,0
19251,1981,2,alt2,1,1,19,14,2,3,60,15,2,1,1,1,1.0,0
19251,1982,2,alt2,1,1,18,14,2,3,60,60,1,1,1,1,1.0,0
19251,1983,2,alt2,1,1,14,18,3,2,30,60,2,0,1,1,1.0,0
19251,1984,1,alt1,1,1,19,14,2,3,30,15,0,1,1,1,1.0,0
19251,1985,2,alt2,1,1,19,13,2,3,30,15,2,1,1,1,1.0,0
19251,1986,1,alt1,1,1,21,15,2,3,15,30,2,2,1,1,1.0,0
19251,1987,2,alt2,1,1,21,16,2,3,15,60,2,0,1,1,1.0,0
19251,1988,2,alt2,1,1,20,26,3,2,15,30,1,0,1,1,1.0,0
19251,1989,2,alt2,1,1,18,13,2,3,15,30,1,1,1,1,1.0,0
19295,1990,2,alt2,1,1,24,17,7,8,15,30,0,1,0,0,2.0,0
19295,1991,1,alt1,1,1,15,22,9,8,60,30,2,1,0,0,2.0,0
19295,1992,1,alt1,1,1,19,27,8,6,15,15,0,2,0,0,2.0,0
19295,1993,1,alt1,1,1,19,14,7,9,30,30,1,0,0,0,2.0,0
19295,1994,1,alt1,1,1,20,17,8,11,15,30,0,1,0,0,2.0,0
19295,1995,1,alt1,1,1,19,16,7,8,15,15,2,2,0,0,2.0,0
19295,1996,2,alt2,1,1,19,17,6,7,30,30,2,1,0,0,2.0,0
19295,1997,1,alt1,1,1,17,19,9,7,15,60,0,1,0,0,2.0,0
19295,1998,2,alt2,1,1,18,20,10,7,15,15,2,1,0,0,2.0,0
19353,1999,2,alt2,1,1,12,16,9,8,15,15,2,1,1,1,3.0,0
19353,2000,1,alt1,1,1,13,9,6,8,60,60,0,2,1,1,3.0,0
19353,2001,1,alt1,1,1,9,13,9,7,15,60,0,0,1,1,3.0,0
19353,2002,2,alt2,1,1,15,18,7,6,15,15,2,1,1,1,3.0,0
19353,2003,2,alt2,1,1,12,16,8,6,60,30,2,0,1,1,3.0,0
19353,2004,2,alt2,1,1,10,13,8,6,30,15,1,1,1,1,3.0,0
19353,2005,1,alt1,1,1,15,12,7,8,30,15,0,1,1,1,3.0,0
19353,2006,1,alt1,1,1,13,16,8,6,30,30,0,2,1,1,3.0,0
19353,2007,1,alt1,1,1,11,15,7,6,15,60,1,1,1,1,3.0,0
19398,2008,1,alt1,1,1,63,85,20,18,15,60,1,2,3,0,3.0,0
19398,2009,1,alt1,1,1,80,64,19,26,60,60,1,1,3,0,3.0,0
19398,2010,1,alt1,1,1,60,80,20,18,30,60,2,0,3,0,3.0,0
19398,2011,2,alt2,1,1,85,63,19,26,30,15,0,1,3,0,3.0,0
19398,2012,1,alt1,1,1,59,85,21,19,15,30,1,2,3,0,3.0,0
19398,2013,2,alt2,1,1,93,65,24,32,15,30,2,2,3,0,3.0,0
19398,2014,2,alt2,1,1,70,93,22,19,60,15,0,2,3,0,3.0,0
19398,2015,1,alt1,1,1,87,116,27,24,15,30,1,0,3,0,3.0,0
19398,2016,1,alt1,1,1,56,80,21,18,30,15,1,1,3,0,3.0,0
19401,2017,1,alt1,1,1,6,4,6,8,15,30,0,1,2,0,2.0,0
19401,2018,1,alt1,1,1,5,4,7,8,30,60,1,2,2,0,2.0,0
19401,2019,2,alt2,1,1,5,7,7,5,15,15,0,2,2,0,2.0,0
19401,2020,2,alt2,1,1,5,3,7,8,30,30,1,0,2,0,2.0,0
19401,2021,2,alt2,1,1,4,5,10,7,30,15,1,0,2,0,2.0,0
19401,2022,2,alt2,1,1,4,5,7,6,15,15,2,2,2,0,2.0,0
19401,2023,1,alt1,1,1,4,5,6,5,30,30,1,2,2,0,2.0,0
19401,2024,2,alt2,1,1,5,4,6,9,60,15,1,0,2,0,2.0,0
19401,2025,2,alt2,1,1,4,5,9,7,15,15,2,1,2,0,2.0,0
19409,2026,1,alt1,1,1,79,56,17,21,15,30,0,1,4,1,3.0,0
19409,2027,2,alt2,1,1,51,72,22,20,60,30,2,1,4,1,3.0,0
19409,2028,2,alt2,1,1,90,63,15,20,15,15,2,0,4,1,3.0,0
19409,2029,2,alt2,1,1,62,47,19,23,30,30,1,0,4,1,3.0,0
19409,2030,1,alt1,1,1,66,56,20,27,15,30,0,1,4,1,3.0,0
19409,2031,2,alt2,1,1,62,53,17,20,15,15,2,2,4,1,3.0,0
19409,2032,2,alt2,1,1,62,56,15,17,30,30,2,1,4,1,3.0,0
19409,2033,2,alt2,1,1,62,56,17,23,60,15,1,0,4,1,3.0,0
19409,2034,2,alt2,1,1,59,66,25,19,15,15,2,1,4,1,3.0,0
19422,2035,2,alt2,1,1,19,25,8,7,15,15,2,1,4,1,3.0,0
19422,2036,1,alt1,1,1,20,14,5,7,60,60,0,2,4,1,3.0,0
19422,2037,2,alt2,1,1,21,15,7,8,60,15,0,0,4,1,3.0,0
19422,2038,2,alt2,1,1,23,29,6,5,15,15,2,1,4,1,3.0,0
19422,2039,1,alt1,1,1,25,19,5,7,30,60,0,2,4,1,3.0,0
19422,2040,1,alt1,1,1,21,16,5,7,15,30,1,1,4,1,3.0,0
19422,2041,1,alt1,1,1,23,18,6,7,30,15,0,1,4,1,3.0,0
19422,2042,2,alt2,1,1,25,20,5,7,30,30,2,0,4,1,3.0,0
19422,2043,2,alt2,1,1,23,17,5,6,60,15,1,1,4,1,3.0,0
19438,2044,2,alt2,1,1,3,5,4,3,30,15,1,0,1,0,3.0,0
19438,2045,2,alt2,1,1,3,4,5,4,60,30,2,1,1,0,3.0,0
19438,2046,1,alt1,1,1,4,5,4,3,15,15,0,2,1,0,3.0,0
19438,2047,1,alt1,1,1,3,4,4,3,30,30,0,1,1,0,3.0,0
19438,2048,2,alt2,1,1,3,4,5,4,30,15,1,0,1,0,3.0,0
19438,2049,2,alt2,1,1,3,4,4,3,15,15,2,2,1,0,3.0,0
19438,2050,2,alt2,1,1,4,3,3,4,30,30,2,1,1,0,3.0,0
19438,2051,2,alt2,1,1,4,3,3,4,60,15,1,0,1,0,3.0,0
19438,2052,2,alt2,1,1,3,4,4,3,15,15,2,1,1,0,3.0,0
19470,2053,1,alt1,1,1,78,105,71,62,15,15,2,1,3,1,4.0,1
19470,2054,2,alt2,1,1,82,57,49,64,60,60,0,2,3,1,4.0,1
19470,2055,1,alt1,1,1,61,86,69,60,15,60,0,0,3,1,4.0,1
19470,2056,1,alt1,1,1,95,118,51,47,15,15,2,1,3,1,4.0,1
19470,2057,2,alt2,1,1,105,78,47,63,30,60,0,2,3,1,4.0,1
19470,2058,2,alt2,1,1,86,65,49,64,15,30,1,1,3,1,4.0,1
19470,2059,1,alt1,1,1,76,96,63,54,15,30,1,0,3,1,4.0,1
19470,2060,2,alt2,1,1,105,84,47,61,30,30,2,0,3,1,4.0,1
19470,2061,2,alt2,1,1,96,72,47,56,60,15,1,1,3,1,4.0,1
19539,2062,2,alt2,1,1,34,26,10,11,60,15,2,1,1,1,3.0,0
19539,2063,2,alt2,1,1,26,32,14,10,60,60,1,1,1,1,3.0,0
19539,2064,2,alt2,1,1,32,24,10,11,60,30,0,2,1,1,3.0,0
19539,2065,1,alt1,1,1,34,26,10,14,30,15,0,1,1,1,3.0,0
19539,2066,2,alt2,1,1,34,24,10,11,30,15,2,1,1,1,3.0,0
19539,2067,2,alt2,1,1,26,38,17,13,30,15,2,2,1,1,3.0,0
19539,2068,1,alt1,1,1,28,38,12,10,60,15,0,2,1,1,3.0,0
19539,2069,1,alt1,1,1,47,35,13,15,30,15,0,1,1,1,3.0,0
19539,2070,2,alt2,1,1,23,32,11,10,30,15,1,1,1,1,3.0,0
19646,2071,2,alt2,1,1,97,139,79,66,30,15,1,0,1,1,3.0,0
19646,2072,2,alt2,1,1,89,127,83,76,60,30,2,1,1,1,3.0,0
19646,2073,1,alt1,1,1,110,157,77,57,15,15,0,2,1,1,3.0,0
