ID,avail_1,avail_2,avail_3,x_1_1,x_1_2,x_1_3,x_1_4,x_2_1,x_2_2,x_2_3,x_2_4,x_3_1,x_3_2,x_3_3,x_3_4,choice,class,ga,luggage,gender,who,income,age
557,1,1,1,1.8,0.47,0.6,0,0.75,0.56,0.1,0.0,1.82,0.97,0,0,2,0,0,0,1,2,2.0,2.0
557,1,1,1,1.8,0.52,1.2,0,0.75,0.57,0.3,0.0,1.12,0.97,0,0,2,0,0,0,1,2,2.0,2.0
557,1,1,1,1.63,0.52,0.6,0,0.75,0.57,0.2,0.0,1.82,0.75,0,0,2,0,0,0,1,2,2.0,2.0
557,1,1,1,1.63,0.62,0.6,0,0.67,0.7,0.1,0.0,1.4,0.6,0,0,2,0,0,0,1,2,2.0,2.0
557,1,1,1,1.63,0.52,1.2,0,0.61,0.62,0.2,0.0,1.4,0.97,0,0,2,0,0,0,1,2,2.0,2.0
557,1,1,1,1.8,0.62,0.3,0,0.75,0.8,0.2,0.0,1.4,0.97,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,1.99,0.65,1.2,0,0.91,0.74,0.2,0.0,2.21,0.95,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,1.8,0.65,0.3,0,0.85,0.7,0.1,0.0,2.21,1.23,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,2.37,0.65,0.6,0,0.99,0.86,0.3,0.0,2.21,0.76,0,0,3,0,0,0,1,2,2.0,2.0
558,1,1,1,1.8,0.54,0.3,0,0.91,0.74,0.2,0.0,1.36,0.76,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,2.37,0.49,0.6,0,0.91,0.57,0.2,0.0,1.7,1.23,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,1.99,0.49,1.2,0,0.85,0.7,0.1,0.0,1.7,0.76,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,1.8,0.65,1.2,0,0.99,0.86,0.1,0.0,1.36,0.95,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,1.8,0.49,0.3,0,0.99,0.62,0.3,0.0,1.7,0.95,0,0,2,0,0,0,1,2,2.0,2.0
558,1,1,1,2.37,0.54,0.6,0,0.85,0.64,0.1,0.0,1.36,0.95,0,0,2,0,0,0,1,2,2.0,2.0
559,1,1,1,1.3,0.48,1.2,0,0.52,0.5,0.3,0.0,1.0,0.6,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.0,0.36,1.2,0,0.55,0.42,0.3,0.0,1.3,0.48,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.3,0.36,1.2,0,0.59,0.43,0.2,0.0,0.8,0.48,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.1,0.36,0.6,0,0.59,0.43,0.1,0.0,1.3,0.78,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.1,0.4,1.2,0,0.59,0.45,0.3,0.0,0.8,0.78,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.0,0.4,0.6,0,0.59,0.45,0.2,0.0,1.3,0.6,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.0,0.48,0.6,0,0.55,0.53,0.1,0.0,1.0,0.48,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.0,0.4,1.2,0,0.52,0.46,0.2,0.0,1.0,0.78,0,0,2,0,0,0,1,2,3.0,2.0
559,1,1,1,1.1,0.48,0.3,0,0.59,0.62,0.2,0.0,1.0,0.78,0,0,1,0,0,0,1,2,3.0,2.0
560,1,1,1,1.74,0.59,1.2,0,0.61,0.66,0.2,0.0,1.82,0.8,0,0,2,0,0,0,1,2,3.0,2.0
560,1,1,1,1.59,0.59,0.3,0,0.55,0.64,0.1,0.0,1.82,1.04,0,0,2,0,0,0,1,2,3.0,2.0
560,1,1,1,2.05,0.59,0.6,0,0.69,0.8,0.3,0.0,1.82,0.64,0,0,2,0,0,0,1,2,3.0,2.0
560,1,1,1,1.59,0.49,0.3,0,0.61,0.7,0.2,0.0,1.12,0.64,0,0,3,0,0,0,1,2,3.0,2.0
560,1,1,1,2.05,0.44,0.6,0,0.61,0.52,0.2,0.0,1.4,1.04,0,0,2,0,0,0,1,2,3.0,2.0
560,1,1,1,1.74,0.44,1.2,0,0.55,0.64,0.1,0.0,1.4,0.64,0,0,2,0,0,0,1,2,3.0,2.0
560,1,1,1,1.59,0.59,1.2,0,0.69,0.8,0.1,0.0,1.12,0.8,0,0,3,0,0,0,1,2,3.0,2.0
560,1,1,1,1.59,0.44,0.3,0,0.69,0.54,0.3,0.0,1.4,0.8,0,0,2,0,0,0,1,2,3.0,2.0
560,1,1,1,2.05,0.49,0.6,0,0.55,0.58,0.1,0.0,1.12,0.8,0,0,3,0,0,0,1,2,3.0,2.0
561,1,1,1,2.12,0.49,0.3,0,1.46,0.53,0.1,0.0,1.8,0.76,0,0,2,0,0,0,1,2,2.0,3.0
561,1,1,1,2.12,0.49,1.2,0,1.42,0.62,0.1,0.0,2.34,1.23,0,0,2,0,0,0,1,2,2.0,3.0
561,1,1,1,2.12,0.44,0.3,0,1.39,0.56,0.2,0.0,2.34,0.95,0,0,2,0,0,0,1,2,2.0,3.0
561,1,1,1,1.71,0.44,0.6,0,1.39,0.56,0.3,0.0,1.44,1.23,0,0,3,0,0,0,1,2,2.0,3.0
561,1,1,1,1.85,0.49,0.3,0,1.39,0.54,0.3,0.0,2.34,0.76,0,0,2,0,0,0,1,2,2.0,3.0
561,1,1,1,1.85,0.44,0.3,0,1.42,0.49,0.1,0.0,1.44,0.95,0,0,3,0,0,0,1,2,2.0,3.0
561,1,1,1,1.85,0.59,0.6,0,1.39,0.62,0.2,0.0,1.44,0.76,0,0,2,0,0,0,1,2,2.0,3.0
561,1,1,1,2.12,0.59,0.3,0,1.42,0.64,0.3,0.0,1.44,1.23,0,0,2,0,0,0,1,2,2.0,3.0
561,1,1,1,1.85,0.49,0.6,0,1.42,0.62,0.3,0.0,1.8,0.95,0,0,2,0,0,0,1,2,2.0,3.0
562,1,1,1,1.03,0.3,1.2,0,0.31,0.34,0.3,0.0,0.9,0.55,0,0,2,0,0,0,1,2,3.0,3.0
562,1,1,1,0.82,0.22,1.2,0,0.34,0.26,0.3,0.0,1.17,0.44,0,0,2,0,0,0,1,2,3.0,3.0
562,1,1,1,1.03,0.22,1.2,0,0.38,0.28,0.2,0.0,0.72,0.44,0,0,3,0,0,0,1,2,3.0,3.0
562,1,1,1,0.89,0.22,0.6,0,0.38,0.28,0.1,0.0,1.17,0.71,0,0,2,0,0,0,1,2,3.0,3.0
562,1,1,1,0.89,0.25,1.2,0,0.38,0.29,0.3,0.0,0.72,0.71,0,0,3,0,0,0,1,2,3.0,3.0
562,1,1,1,0.82,0.25,0.6,0,0.38,0.29,0.2,0.0,1.17,0.55,0,0,2,0,0,0,1,2,3.0,3.0
562,1,1,1,0.82,0.3,0.6,0,0.34,0.38,0.1,0.0,0.9,0.44,0,0,2,0,0,0,1,2,3.0,3.0
562,1,1,1,0.82,0.25,1.2,0,0.31,0.32,0.2,0.0,0.9,0.71,0,0,2,0,0,0,1,2,3.0,3.0
562,1,1,1,0.89,0.3,0.3,0,0.38,0.43,0.2,0.0,0.9,0.71,0,0,1,0,0,0,1,2,3.0,3.0
563,1,1,1,1.56,0.5,1.2,0,0.74,0.52,0.3,0.0,1.1,0.65,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.2,0.38,1.2,0,0.77,0.43,0.3,0.0,1.43,0.52,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.56,0.38,1.2,0,0.81,0.45,0.2,0.0,0.88,0.52,0,0,3,0,0,0,1,2,2.0,2.0
563,1,1,1,1.32,0.38,0.6,0,0.81,0.45,0.1,0.0,1.43,0.84,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.32,0.42,1.2,0,0.81,0.46,0.3,0.0,0.88,0.84,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.2,0.42,0.6,0,0.81,0.46,0.2,0.0,1.43,0.65,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.2,0.5,0.6,0,0.77,0.54,0.1,0.0,1.1,0.52,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.2,0.42,1.2,0,0.74,0.49,0.2,0.0,1.1,0.84,0,0,2,0,0,0,1,2,2.0,2.0
563,1,1,1,1.32,0.5,0.3,0,0.81,0.62,0.2,0.0,1.1,0.84,0,0,2,0,0,0,1,2,2.0,2.0
564,1,1,1,1.64,0.52,1.2,0,1.15,0.54,0.2,0.0,1.3,0.55,0,0,3,0,0,0,1,2,3.0,2.0
564,1,1,1,1.52,0.52,0.3,0,1.12,0.53,0.1,0.0,1.3,0.71,0,0,2,0,0,0,1,2,3.0,2.0
564,1,1,1,1.89,0.52,0.6,0,1.19,0.64,0.3,0.0,1.3,0.44,0,0,3,0,0,0,1,2,3.0,2.0
564,1,1,1,1.52,0.43,0.3,0,1.15,0.54,0.2,0.0,0.8,0.44,0,0,3,0,0,0,1,2,3.0,2.0
564,1,1,1,1.89,0.39,0.6,0,1.15,0.43,0.2,0.0,1.0,0.71,0,0,2,0,0,0,1,2,3.0,2.0
564,1,1,1,1.64,0.39,1.2,0,1.12,0.52,0.1,0.0,1.0,0.44,0,0,2,0,0,0,1,2,3.0,2.0
564,1,1,1,1.52,0.52,1.2,0,1.19,0.64,0.1,0.0,0.8,0.55,0,0,3,0,0,0,1,2,3.0,2.0
564,1,1,1,1.52,0.39,0.3,0,1.19,0.46,0.3,0.0,1.0,0.55,0,0,2,0,0,0,1,2,3.0,2.0
564,1,1,1,1.89,0.43,0.6,0,1.12,0.49,0.1,0.0,0.8,0.55,0,0,3,0,0,0,1,2,3.0,2.0
565,1,1,1,1.49,0.42,0.3,0,0.75,0.46,0.1,0.0,1.1,0.56,0,0,3,0,0,1,1,2,1.0,2.0
565,1,1,1,1.49,0.42,1.2,0,0.71,0.54,0.1,0.0,1.43,0.91,0,0,2,0,0,1,1,2,1.0,2.0
565,1,1,1,1.49,0.38,0.3,0,0.68,0.5,0.2,0.0,1.43,0.7,0,0,2,0,0,1,1,2,1.0,2.0
565,1,1,1,1.14,0.38,0.6,0,0.68,0.5,0.3,0.0,0.88,0.91,0,0,3,0,0,1,1,2,1.0,2.0
565,1,1,1,1.26,0.42,0.3,0,0.68,0.49,0.3,0.0,1.43,0.56,0,0,2,0,0,1,1,2,1.0,2.0
565,1,1,1,1.26,0.38,0.3,0,0.71,0.43,0.1,0.0,0.88,0.7,0,0,3,0,0,1,1,2,1.0,2.0
565,1,1,1,1.26,0.5,0.6,0,0.68,0.52,0.2,0.0,0.88,0.56,0,0,3,0,0,1,1,2,1.0,2.0
565,1,1,1,1.49,0.5,0.3,0,0.71,0.54,0.3,0.0,0.88,0.91,0,0,3,0,0,1,1,2,1.0,2.0
565,1,1,1,1.26,0.42,0.6,0,0.71,0.54,0.3,0.0,1.1,0.7,0,0,3,0,0,1,1,2,1.0,2.0
566,1,1,1,2.45,0.65,1.2,0,0.97,0.72,0.3,0.0,1.6,1.05,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,1.94,0.49,1.2,0,1.03,0.57,0.3,0.0,2.08,0.84,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,2.45,0.49,1.2,0,1.11,0.62,0.2,0.0,1.28,0.84,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,2.11,0.49,0.6,0,1.11,0.62,0.1,0.0,2.08,1.36,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,2.11,0.54,1.2,0,1.11,0.62,0.3,0.0,1.28,1.36,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,1.94,0.54,0.6,0,1.11,0.62,0.2,0.0,2.08,1.05,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,1.94,0.65,0.6,0,1.03,0.74,0.1,0.0,1.6,0.84,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,1.94,0.54,1.2,0,0.97,0.66,0.2,0.0,1.6,1.36,0,0,2,0,0,1,1,2,2.0,2.0
566,1,1,1,2.11,0.65,0.3,0,1.11,0.86,0.2,0.0,1.6,1.36,0,0,2,0,0,1,1,2,2.0,2.0
567,1,1,1,1.08,0.5,1.2,0,0.53,0.54,0.2,0.0,1.3,0.65,0,0,2,0,0,1,1,2,2.0,2.0
567,1,1,1,0.98,0.5,0.3,0,0.5,0.52,0.1,0.0,1.3,0.84,0,0,2,0,0,1,1,2,2.0,2.0
567,1,1,1,1.28,0.5,0.6,0,0.57,0.62,0.3,0.0,1.3,0.52,0,0,2,0,0,1,1,2,2.0,2.0
567,1,1,1,0.98,0.42,0.3,0,0.53,0.54,0.2,0.0,0.8,0.52,0,0,3,0,0,1,1,2,2.0,2.0
567,1,1,1,1.28,0.38,0.6,0,0.53,0.43,0.2,0.0,1.0,0.84,0,0,2,0,0,1,1,2,2.0,2.0
567,1,1,1,1.08,0.38,1.2,0,0.5,0.5,0.1,0.0,1.0,0.52,0,0,3,0,0,1,1,2,2.0,2.0
567,1,1,1,0.98,0.5,1.2,0,0.57,0.62,0.1,0.0,0.8,0.65,0,0,3,0,0,1,1,2,2.0,2.0
567,1,1,1,0.98,0.38,0.3,0,0.57,0.45,0.3,0.0,1.0,0.65,0,0,3,0,0,1,1,2,2.0,2.0
567,1,1,1,1.28,0.42,0.6,0,0.5,0.49,0.1,0.0,0.8,0.65,0,0,3,0,0,1,1,2,2.0,2.0
568,1,1,1,1.59,0.42,0.3,0,0.84,0.46,0.1,0.0,1.1,0.44,0,0,3,0,0,1,1,2,2.0,2.0
568,1,1,1,1.59,0.42,1.2,0,0.8,0.53,0.1,0.0,1.43,0.71,0,0,2,0,0,1,1,2,2.0,2.0
568,1,1,1,1.59,0.38,0.3,0,0.77,0.5,0.2,0.0,1.43,0.55,0,0,2,0,0,1,1,2,2.0,2.0
568,1,1,1,1.23,0.38,0.6,0,0.77,0.5,0.3,0.0,0.88,0.71,0,0,3,0,0,1,1,2,2.0,2.0
568,1,1,1,1.35,0.42,0.3,0,0.77,0.48,0.3,0.0,1.43,0.44,0,0,2,0,0,1,1,2,2.0,2.0
568,1,1,1,1.35,0.38,0.3,0,0.8,0.43,0.1,0.0,0.88,0.55,0,0,3,0,0,1,1,2,2.0,2.0
568,1,1,1,1.35,0.5,0.6,0,0.77,0.52,0.2,0.0,0.88,0.44,0,0,3,0,0,1,1,2,2.0,2.0
568,1,1,1,1.59,0.5,0.3,0,0.8,0.53,0.3,0.0,0.88,0.71,0,0,3,0,0,1,1,2,2.0,2.0
568,1,1,1,1.35,0.42,0.6,0,0.8,0.53,0.3,0.0,1.1,0.55,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,2.05,0.49,0.3,0,0.69,0.56,0.1,0.0,1.5,0.68,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,2.05,0.49,1.2,0,0.61,0.7,0.1,0.0,1.95,1.1,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,2.05,0.44,0.3,0,0.55,0.64,0.2,0.0,1.95,0.85,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,1.59,0.44,0.6,0,0.55,0.64,0.3,0.0,1.2,1.1,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,1.74,0.49,0.3,0,0.55,0.58,0.3,0.0,1.95,0.68,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,1.74,0.44,0.3,0,0.61,0.52,0.1,0.0,1.2,0.85,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,1.74,0.59,0.6,0,0.55,0.64,0.2,0.0,1.2,0.68,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,2.05,0.59,0.3,0,0.61,0.66,0.3,0.0,1.2,1.1,0,0,2,0,0,1,1,2,2.0,2.0
569,1,1,1,1.74,0.49,0.6,0,0.61,0.7,0.3,0.0,1.5,0.85,0,0,2,0,0,1,1,2,2.0,2.0
570,1,1,1,2.33,0.5,0.3,0,1.49,0.54,0.1,0.0,1.4,0.64,0,0,2,0,0,1,1,2,2.0,2.0
570,1,1,1,2.33,0.5,1.2,0,1.45,0.64,0.1,0.0,1.82,1.04,0,0,2,0,0,1,1,2,2.0,2.0
570,1,1,1,2.33,0.45,0.3,0,1.42,0.58,0.2,0.0,1.82,0.8,0,0,2,0,0,1,1,2,2.0,2.0
570,1,1,1,1.77,0.45,0.6,0,1.42,0.58,0.3,0.0,1.12,1.04,0,0,3,0,0,1,1,2,2.0,2.0
570,1,1,1,1.96,0.5,0.3,0,1.42,0.57,0.3,0.0,1.82,0.64,0,0,2,0,0,1,1,2,2.0,2.0
570,1,1,1,1.96,0.45,0.3,0,1.45,0.5,0.1,0.0,1.12,0.8,0,0,3,0,0,1,1,2,2.0,2.0
570,1,1,1,1.96,0.6,0.6,0,1.42,0.62,0.2,0.0,1.12,0.64,0,0,3,0,0,1,1,2,2.0,2.0
570,1,1,1,2.33,0.6,0.3,0,1.45,0.64,0.3,0.0,1.12,1.04,0,0,3,0,0,1,1,2,2.0,2.0
570,1,1,1,1.96,0.5,0.6,0,1.45,0.64,0.3,0.0,1.4,0.8,0,0,2,0,0,1,1,2,2.0,2.0
571,1,1,1,1.93,0.62,1.2,0,0.5,0.66,0.3,0.0,1.7,1.25,0,0,2,0,0,1,1,2,3.0,2.0
571,1,1,1,1.5,0.47,1.2,0,0.56,0.53,0.3,0.0,2.21,1.0,0,0,2,0,0,1,1,2,3.0,2.0
571,1,1,1,1.93,0.47,1.2,0,0.64,0.57,0.2,0.0,1.36,1.0,0,0,3,0,0,1,1,2,3.0,2.0
571,1,1,1,1.64,0.47,0.6,0,0.64,0.57,0.1,0.0,2.21,1.62,0,0,2,0,0,1,1,2,3.0,2.0
571,1,1,1,1.64,0.52,1.2,0,0.64,0.57,0.3,0.0,1.36,1.62,0,0,2,0,0,1,1,2,3.0,2.0
571,1,1,1,1.5,0.52,0.6,0,0.64,0.57,0.2,0.0,2.21,1.25,0,0,2,0,0,1,1,2,3.0,2.0
571,1,1,1,1.5,0.62,0.6,0,0.56,0.7,0.1,0.0,1.7,1.0,0,0,3,0,0,1,1,2,3.0,2.0
571,1,1,1,1.5,0.52,1.2,0,0.5,0.62,0.2,0.0,1.7,1.62,0,0,2,0,0,1,1,2,3.0,2.0
571,1,1,1,1.64,0.62,0.3,0,0.64,0.82,0.2,0.0,1.7,1.62,0,0,2,0,0,1,1,2,3.0,2.0
572,1,1,1,2.4,0.64,1.2,0,0.91,0.7,0.3,0.0,2.0,1.25,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,1.88,0.48,1.2,0,0.97,0.56,0.3,0.0,2.6,1.0,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,2.4,0.48,1.2,0,1.05,0.58,0.2,0.0,1.6,1.0,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,2.05,0.48,0.6,0,1.05,0.58,0.1,0.0,2.6,1.62,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,2.05,0.53,1.2,0,1.05,0.62,0.3,0.0,1.6,1.62,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,1.88,0.53,0.6,0,1.05,0.62,0.2,0.0,2.6,1.25,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,1.88,0.64,0.6,0,0.97,0.72,0.1,0.0,2.0,1.0,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,1.88,0.53,1.2,0,0.91,0.64,0.2,0.0,2.0,1.62,0,0,2,0,0,1,0,2,3.0,3.0
572,1,1,1,2.05,0.64,0.3,0,1.05,0.86,0.2,0.0,2.0,1.62,0,0,2,0,0,1,0,2,3.0,3.0
573,1,1,1,2.11,0.46,0.3,0,1.28,0.49,0.1,0.0,1.3,0.52,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,2.11,0.46,1.2,0,1.24,0.57,0.1,0.0,1.69,0.84,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,2.11,0.41,0.3,0,1.21,0.53,0.2,0.0,1.69,0.65,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,1.58,0.41,0.6,0,1.21,0.53,0.3,0.0,1.04,0.84,0,0,1,0,0,1,1,2,2.0,3.0
573,1,1,1,1.76,0.46,0.3,0,1.21,0.52,0.3,0.0,1.69,0.52,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,1.76,0.41,0.3,0,1.24,0.46,0.1,0.0,1.04,0.65,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,1.76,0.55,0.6,0,1.21,0.56,0.2,0.0,1.04,0.52,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,2.11,0.55,0.3,0,1.24,0.58,0.3,0.0,1.04,0.84,0,0,2,0,0,1,1,2,2.0,3.0
573,1,1,1,1.76,0.46,0.6,0,1.24,0.57,0.3,0.0,1.3,0.65,0,0,2,0,0,1,1,2,2.0,3.0
574,1,1,1,1.05,0.43,1.2,0,0.5,0.5,0.2,0.0,1.04,0.65,0,0,1,0,0,1,1,2,2.0,3.0
574,1,1,1,0.95,0.43,0.3,0,0.47,0.48,0.1,0.0,1.04,0.84,0,0,2,0,0,1,1,2,2.0,3.0
574,1,1,1,1.24,0.43,0.6,0,0.54,0.57,0.3,0.0,1.04,0.52,0,0,3,0,0,1,1,2,2.0,3.0
574,1,1,1,0.95,0.36,0.3,0,0.5,0.5,0.2,0.0,0.64,0.52,0,0,3,0,0,1,1,2,2.0,3.0
574,1,1,1,1.24,0.32,0.6,0,0.5,0.38,0.2,0.0,0.8,0.84,0,0,2,0,0,1,1,2,2.0,3.0
574,1,1,1,1.05,0.32,1.2,0,0.47,0.48,0.1,0.0,0.8,0.52,0,0,3,0,0,1,1,2,2.0,3.0
574,1,1,1,0.95,0.43,1.2,0,0.54,0.57,0.1,0.0,0.64,0.65,0,0,3,0,0,1,1,2,2.0,3.0
574,1,1,1,0.95,0.32,0.3,0,0.54,0.42,0.3,0.0,0.8,0.65,0,0,3,0,0,1,1,2,2.0,3.0
574,1,1,1,1.24,0.36,0.6,0,0.47,0.45,0.1,0.0,0.64,0.65,0,0,3,0,0,1,1,2,2.0,3.0
575,1,1,1,1.31,0.38,0.3,0,0.6,0.43,0.1,0.0,0.9,0.4,0,0,3,0,0,1,1,2,2.0,3.0
575,1,1,1,1.31,0.38,1.2,0,0.56,0.52,0.1,0.0,1.17,0.65,0,0,2,0,0,1,1,2,2.0,3.0
575,1,1,1,1.31,0.34,0.3,0,0.53,0.48,0.2,0.0,1.17,0.5,0,0,3,0,0,1,1,2,2.0,3.0
575,1,1,1,1.01,0.34,0.6,0,0.53,0.48,0.3,0.0,0.72,0.65,0,0,2,0,0,1,1,2,2.0,3.0
575,1,1,1,1.11,0.38,0.3,0,0.53,0.46,0.3,0.0,1.17,0.4,0,0,2,0,0,1,1,2,2.0,3.0
575,1,1,1,1.11,0.34,0.3,0,0.56,0.4,0.1,0.0,0.72,0.5,0,0,2,0,0,1,1,2,2.0,3.0
575,1,1,1,1.11,0.46,0.6,0,0.53,0.49,0.2,0.0,0.72,0.4,0,0,2,0,0,1,1,2,2.0,3.0
575,1,1,1,1.31,0.46,0.3,0,0.56,0.52,0.3,0.0,0.72,0.65,0,0,3,0,0,1,1,2,2.0,3.0
575,1,1,1,1.11,0.38,0.6,0,0.56,0.52,0.3,0.0,0.9,0.5,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.81,0.79,1.2,0,1.76,0.8,0.3,0.0,2.7,1.8,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.11,0.59,1.2,0,1.79,0.66,0.3,0.0,3.51,1.44,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.81,0.59,1.2,0,1.83,0.66,0.2,0.0,2.16,1.44,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.34,0.59,0.6,0,1.83,0.66,0.1,0.0,3.51,2.34,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.34,0.66,1.2,0,1.83,0.7,0.3,0.0,2.16,2.34,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.11,0.66,0.6,0,1.83,0.7,0.2,0.0,3.51,1.8,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.11,0.79,0.6,0,1.79,0.82,0.1,0.0,2.7,1.44,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.11,0.66,1.2,0,1.76,0.72,0.2,0.0,2.7,2.34,0,0,3,0,0,1,1,2,2.0,3.0
576,1,1,1,2.34,0.79,0.3,0,1.83,0.91,0.2,0.0,2.7,2.34,0,0,3,0,0,1,1,2,2.0,3.0
577,1,1,1,1.84,0.48,0.3,0,1.09,0.52,0.1,0.0,1.3,0.64,0,0,3,0,0,1,1,2,3.0,3.0
577,1,1,1,1.84,0.48,1.2,0,1.05,0.62,0.1,0.0,1.69,1.04,0,0,2,0,0,1,1,2,3.0,3.0
577,1,1,1,1.84,0.43,0.3,0,1.02,0.56,0.2,0.0,1.69,0.8,0,0,2,0,0,1,1,2,3.0,3.0
577,1,1,1,1.44,0.43,0.6,0,1.02,0.56,0.3,0.0,1.04,1.04,0,0,3,0,0,1,1,2,3.0,3.0
577,1,1,1,1.57,0.48,0.3,0,1.02,0.54,0.3,0.0,1.69,0.64,0,0,2,0,0,1,1,2,3.0,3.0
577,1,1,1,1.57,0.43,0.3,0,1.05,0.49,0.1,0.0,1.04,0.8,0,0,3,0,0,1,1,2,3.0,3.0
577,1,1,1,1.57,0.58,0.6,0,1.02,0.58,0.2,0.0,1.04,0.64,0,0,3,0,0,1,1,2,3.0,3.0
577,1,1,1,1.84,0.58,0.3,0,1.05,0.62,0.3,0.0,1.04,1.04,0,0,3,0,0,1,1,2,3.0,3.0
577,1,1,1,1.57,0.48,0.6,0,1.05,0.62,0.3,0.0,1.3,0.8,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.55,0.54,0.3,0,1.09,0.62,0.1,0.0,1.6,0.88,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.55,0.54,1.2,0,1.01,0.72,0.1,0.0,2.08,1.43,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.55,0.49,0.3,0,0.95,0.66,0.2,0.0,2.08,1.1,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,1.94,0.49,0.6,0,0.95,0.66,0.3,0.0,1.28,1.43,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.14,0.54,0.3,0,0.95,0.64,0.3,0.0,2.08,0.88,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.14,0.49,0.3,0,1.01,0.56,0.1,0.0,1.28,1.1,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.14,0.65,0.6,0,0.95,0.7,0.2,0.0,1.28,0.88,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.55,0.65,0.3,0,1.01,0.72,0.3,0.0,1.28,1.43,0,0,3,0,0,1,1,2,3.0,3.0
578,1,1,1,2.14,0.54,0.6,0,1.01,0.72,0.3,0.0,1.6,1.1,0,0,3,0,0,1,1,2,3.0,3.0
579,1,1,1,2.25,0.58,1.2,0,1.15,0.58,0.3,0.0,1.5,0.9,0,0,2,0,0,1,1,2,3.0,4.0
579,1,1,1,1.81,0.43,1.2,0,1.2,0.49,0.3,0.0,1.95,0.72,0,0,2,0,0,1,1,2,3.0,4.0
579,1,1,1,2.25,0.43,1.2,0,1.26,0.5,0.2,0.0,1.2,0.72,0,0,3,0,0,1,1,2,3.0,4.0
