id,obs_id,choice,chosen_alt,av_1,av_2,av_3,at1,at2,at3,td1,td2,td3,fee1,fee2,fee3,total_access_fsp,total_access_psp,total_access_pup,scenario,incm,gender,resident,oint,dint,odint,age,aveh,income
55,430,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,2,1,1
55,431,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,2,1,1
55,432,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,2,1,1
56,433,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,0,1,0,4,1,1
56,434,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,0,1,0,4,1,1
56,435,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,0,1,0,4,1,1
56,436,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,0,1,0,4,1,1
56,437,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,0,1,0,4,1,1
56,438,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,0,1,0,4,1,1
56,439,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,0,1,0,4,1,1
56,440,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,0,1,0,4,1,1
57,441,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,0,1,0,4,1,1
57,442,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,0,1,0,4,1,1
57,443,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,0,1,0,4,1,1
57,444,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,0,1,0,4,1,1
57,445,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,0,1,0,4,1,1
57,446,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,0,1,0,4,1,1
57,447,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,0,1,0,4,1,1
57,448,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,0,1,0,4,1,1
58,449,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,0,0,1,0,3,1,1
58,450,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,0,0,1,0,3,1,1
58,451,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,0,0,1,0,3,1,1
58,452,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,0,0,1,0,3,1,1
58,453,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,0,0,1,0,3,1,1
58,454,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,0,0,1,0,3,1,1
58,455,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,0,0,1,0,3,1,1
58,456,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,0,0,1,0,3,1,1
59,457,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,5,1,1
59,458,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,5,1,1
59,459,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,5,1,1
59,460,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,5,1,1
59,461,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,5,1,1
59,462,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,5,1,1
59,463,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,5,1,1
59,464,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,5,1,1
60,465,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,2,1,1
60,466,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,2,1,1
60,467,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,2,1,1
60,468,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,2,1,1
60,469,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,2,1,1
60,470,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,2,1,1
60,471,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,2,1,1
60,472,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,2,1,1
61,473,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,1,1,1
61,474,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,1,1,1
61,475,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,1,1,1
61,476,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,1,1,1
61,477,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,1,1,1
61,478,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,1,1,1
61,479,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,1,1,1
61,480,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,1,1,1
62,481,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,0,0,1,0,2,1,1
62,482,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,0,0,1,0,2,1,1
62,483,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,0,0,1,0,2,1,1
62,484,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,0,0,1,0,2,1,1
62,485,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,0,0,1,0,2,1,1
62,486,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,0,0,1,0,2,1,1
62,487,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,0,0,1,0,2,1,1
62,488,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,0,0,1,0,2,1,1
63,489,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,0,1,0,2,2,1
63,490,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,0,1,0,2,2,1
63,491,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,0,1,0,2,2,1
63,492,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,0,1,0,2,2,1
63,493,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,0,1,0,2,2,1
63,494,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,0,1,0,2,2,1
63,495,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,0,1,0,2,2,1
63,496,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,0,1,0,2,2,1
64,497,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,1,1,1,2,1,1
64,498,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,1,1,1,2,1,1
64,499,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,1,1,1,2,1,1
64,500,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,1,1,1,2,1,1
64,501,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,1,1,1,2,1,1
64,502,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,1,1,1,2,1,1
64,503,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,1,1,1,2,1,1
64,504,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,1,1,1,2,1,1
65,505,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,1,1,1,0,0,2,1,3
65,506,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,1,1,1,0,0,2,1,3
65,507,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,1,1,1,0,0,2,1,3
65,508,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,1,1,1,0,0,2,1,3
65,509,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,1,1,1,0,0,2,1,3
65,510,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,1,1,1,0,0,2,1,3
65,511,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,1,1,1,0,0,2,1,3
65,512,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,1,1,1,0,0,2,1,3
66,513,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,1,0,0,3,1,1
66,514,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,1,0,0,3,1,1
66,515,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,1,0,0,3,1,1
66,516,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,1,0,0,3,1,1
66,517,3,PUP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,1,0,0,3,1,1
66,518,3,PUP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,1,0,0,3,1,1
66,519,3,PUP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,1,0,0,3,1,1
66,520,3,PUP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,1,0,0,3,1,1
67,521,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,1800,0,1,1,0,0,3,1,2
67,522,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,1800,0,1,1,0,0,3,1,2
67,523,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,1800,0,1,1,0,0,3,1,2
67,524,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,1800,0,1,1,0,0,3,1,2
67,525,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,1800,0,1,1,0,0,3,1,2
67,526,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,1800,0,1,1,0,0,3,1,2
67,527,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,1800,0,1,1,0,0,3,1,2
67,528,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,1800,0,1,1,0,0,3,1,2
68,529,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,0,1,0,2,1,1
68,530,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,0,1,0,2,1,1
68,531,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,0,1,0,2,1,1
68,532,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,0,1,0,2,1,1
68,533,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,0,1,0,2,1,1
68,534,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,0,1,0,2,1,1
68,535,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,0,1,0,2,1,1
68,536,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,0,1,0,2,1,1
69,537,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,1,1,1,3,1,1
69,538,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,1,1,1,3,1,1
69,539,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,1,1,1,3,1,1
69,540,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,1,1,1,3,1,1
69,541,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,1,1,1,3,1,1
69,542,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,1,1,1,3,1,1
69,543,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,1,1,1,3,1,1
69,544,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,1,1,1,3,1,1
70,545,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,1,0,0,4,1,1
70,546,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,1,0,0,4,1,1
70,547,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,1,0,0,4,1,1
70,548,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,1,0,0,4,1,1
70,549,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,1,0,0,4,1,1
70,550,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,1,0,0,4,1,1
70,551,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,1,0,0,4,1,1
70,552,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,1,0,0,4,1,1
71,553,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,1,0,0,3,1,1
71,554,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,1,0,0,3,1,1
71,555,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,1,0,0,3,1,1
71,556,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,1,0,0,3,1,1
71,557,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,1,0,0,3,1,1
71,558,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,1,0,0,3,1,1
71,559,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,1,0,0,3,1,1
71,560,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,1,0,0,3,1,1
72,561,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,1,1,1,0,0,4,1,3
72,562,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,1,1,1,0,0,4,1,3
72,563,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,1,1,1,0,0,4,1,3
72,564,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,1,1,1,0,0,4,1,3
72,565,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,1,1,1,0,0,4,1,3
72,566,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,1,1,1,0,0,4,1,3
72,567,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,1,1,1,0,0,4,1,3
72,568,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,1,1,1,0,0,4,1,3
73,569,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,3,1,1
73,570,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,3,1,1
73,571,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,3,1,1
73,572,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,3,1,1
73,573,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,3,1,1
73,574,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,3,1,1
73,575,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,3,1,1
73,576,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,3,1,1
74,577,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,0,1,0,3,1,1
74,578,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,0,1,0,3,1,1
74,579,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,0,1,0,3,1,1
74,580,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,0,1,0,3,1,1
74,581,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,0,1,0,3,1,1
74,582,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,0,1,0,3,1,1
74,583,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,0,1,0,3,1,1
74,584,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,0,1,0,3,1,1
75,585,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,300,1,0,1,0,0,4,1,1
75,586,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,300,1,0,1,0,0,4,1,1
75,587,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,300,1,0,1,0,0,4,1,1
75,588,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,300,1,0,1,0,0,4,1,1
75,589,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,300,1,0,1,0,0,4,1,1
75,590,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,300,1,0,1,0,0,4,1,1
75,591,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,300,1,0,1,0,0,4,1,1
75,592,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,300,1,0,1,0,0,4,1,1
76,593,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,0,1,1,1,1,4,1,3
76,594,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,0,1,1,1,1,4,1,3
76,595,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,0,1,1,1,1,4,1,3
76,596,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,0,1,1,1,1,4,1,3
76,597,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,0,1,1,1,1,4,1,3
76,598,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,0,1,1,1,1,4,1,3
76,599,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,0,1,1,1,1,4,1,3
76,600,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,0,1,1,1,1,4,1,3
77,601,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,0,1,0,1,0,4,1,3
77,602,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,0,1,0,1,0,4,1,3
77,603,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,0,1,0,1,0,4,1,3
77,604,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,0,1,0,1,0,4,1,3
77,605,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,0,1,0,1,0,4,1,3
77,606,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,0,1,0,1,0,4,1,3
77,607,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,0,1,0,1,0,4,1,3
77,608,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,0,1,0,1,0,4,1,3
78,609,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,0,1,0,3,1,1
78,610,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,0,1,0,3,1,1
78,611,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,0,1,0,3,1,1
78,612,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,0,1,0,3,1,1
78,613,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,0,1,0,3,1,1
78,614,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,0,1,0,3,1,1
78,615,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,0,1,0,3,1,1
78,616,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,0,1,0,3,1,1
79,617,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,1800,0,0,1,0,0,3,1,2
79,618,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,1800,0,0,1,0,0,3,1,2
79,619,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,1800,0,0,1,0,0,3,1,2
79,620,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,1800,0,0,1,0,0,3,1,2
79,621,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,1800,0,0,1,0,0,3,1,2
79,622,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,1800,0,0,1,0,0,3,1,2
79,623,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,1800,0,0,1,0,0,3,1,2
79,624,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,1800,0,0,1,0,0,3,1,2
80,625,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,0,0,1,0,3,1,1
80,626,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,0,0,1,0,3,1,1
80,627,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,0,0,1,0,3,1,1
80,628,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,0,0,1,0,3,1,1
80,629,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,0,0,1,0,3,1,1
80,630,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,0,0,1,0,3,1,1
80,631,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,0,0,1,0,3,1,1
80,632,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,0,0,1,0,3,1,1
81,633,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,4,1,1
81,634,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,4,1,1
81,635,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,4,1,1
81,636,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,4,1,1
81,637,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,4,1,1
81,638,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,4,1,1
81,639,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,4,1,1
81,640,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,4,1,1
82,641,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,0,1,0,3,1,1
82,642,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,0,1,0,3,1,1
82,643,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,0,1,0,3,1,1
82,644,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,0,1,0,3,1,1
82,645,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,0,1,0,3,1,1
