id,obs_id,choice,chosen_alt,av_1,av_2,car_ivtt,rail_ivtt,car_cost,rail_cost,rail_transfers,rail_comfort,purpose,age,employ_status,npersons,gender,arrival_time
100,617,2,rail,1,1,2.333,2.0,21.0,32.0,0,0,0,0,1,2,1,0
101,618,1,auto,1,1,2.667,3.0,21.0,20.0,1,2,1,0,0,1,0,1
101,619,1,auto,1,1,2.667,3.0,30.0,23.0,1,1,1,0,0,1,0,1
101,620,2,rail,1,1,2.667,3.0,24.0,20.0,1,2,1,0,0,1,0,1
101,621,2,rail,1,1,2.667,3.0,27.0,20.0,1,2,1,0,0,1,0,1
101,622,2,rail,1,1,2.667,3.0,30.0,20.0,1,2,1,0,0,1,0,1
101,623,2,rail,1,1,2.667,2.75,30.0,23.0,1,1,1,0,0,1,0,1
102,624,1,auto,1,1,1.517,2.583,55.0,35.0,1,1,0,1,1,1,1,0
102,625,1,auto,1,1,1.517,2.583,50.0,35.0,1,1,0,1,1,1,1,0
102,626,1,auto,1,1,1.517,2.583,50.0,42.0,1,1,0,1,1,1,1,0
102,627,1,auto,1,1,1.517,2.333,50.0,35.0,2,1,0,1,1,1,1,0
102,628,2,rail,1,1,1.517,2.583,60.0,35.0,1,1,0,1,1,1,1,0
103,629,1,auto,1,1,1.8,2.817,7.875,30.0,0,0,0,0,1,2,0,0
103,630,1,auto,1,1,1.8,2.817,7.35,30.0,0,0,0,0,1,2,0,0
103,631,1,auto,1,1,1.8,2.817,6.825,30.0,0,0,0,0,1,2,0,0
103,632,1,auto,1,1,1.8,2.817,6.3,30.0,0,0,0,0,1,2,0,0
103,633,1,auto,1,1,1.8,2.817,5.775,30.0,0,0,0,0,1,2,0,0
103,634,1,auto,1,1,1.8,2.817,5.25,30.0,0,0,0,0,1,2,0,0
103,635,1,auto,1,1,1.8,2.483,5.25,40.0,0,0,0,0,1,2,0,0
103,636,1,auto,1,1,1.8,2.233,5.25,50.0,0,0,0,0,1,2,0,0
104,637,1,auto,1,1,2.333,2.417,0.7,54.0,0,1,0,0,1,1,0,1
104,638,2,rail,1,1,2.333,2.417,0.8,54.0,0,1,0,0,1,1,0,1
104,639,2,rail,1,1,2.333,2.417,0.9,54.0,0,1,0,0,1,1,0,1
104,640,2,rail,1,1,2.333,2.417,1.0,54.0,0,1,0,0,1,1,0,1
104,641,2,rail,1,1,2.333,2.25,1.0,54.0,1,2,0,0,1,1,0,1
104,642,2,rail,1,1,2.333,2.0,1.0,54.0,0,1,0,0,1,1,0,1
104,643,2,rail,1,1,2.333,2.417,1.0,45.0,1,1,0,0,1,1,0,1
105,644,1,auto,1,1,2.167,2.0,44.0,38.0,1,1,0,1,0,1,0,0
105,645,1,auto,1,1,2.167,2.0,40.0,38.0,1,1,0,1,0,1,0,0
105,646,1,auto,1,1,2.167,2.25,40.0,38.0,0,1,0,1,0,1,0,0
105,647,1,auto,1,1,2.167,2.417,40.0,38.0,0,2,0,1,0,1,0,0
105,648,1,auto,1,1,2.167,2.0,48.0,38.0,1,1,0,1,0,1,0,0
105,649,2,rail,1,1,2.167,2.0,52.0,38.0,1,1,0,1,0,1,0,0
106,650,1,auto,1,1,1.283,2.417,18.0,32.0,0,1,0,0,1,4,1,0
106,651,1,auto,1,1,1.283,2.417,16.8,32.0,0,1,0,0,1,4,1,0
106,652,1,auto,1,1,1.283,2.417,15.6,32.0,0,1,0,0,1,4,1,0
106,653,1,auto,1,1,1.283,2.417,14.4,32.0,0,1,0,0,1,4,1,0
106,654,1,auto,1,1,1.283,2.417,13.2,32.0,0,1,0,0,1,4,1,0
106,655,1,auto,1,1,1.283,2.417,12.0,32.0,0,1,0,0,1,4,1,0
106,656,1,auto,1,1,1.283,2.667,12.0,24.0,0,1,0,0,1,4,1,0
106,657,1,auto,1,1,1.283,2.667,12.0,32.0,1,0,0,0,1,4,1,0
107,658,1,auto,1,1,1.417,1.583,5.0,19.0,0,0,0,0,1,3,0,0
107,659,1,auto,1,1,1.417,1.583,4.667,19.0,0,0,0,0,1,3,0,0
107,660,1,auto,1,1,1.417,1.583,4.333,19.0,0,0,0,0,1,3,0,0
107,661,1,auto,1,1,1.417,1.583,4.0,19.0,0,0,0,0,1,3,0,0
107,662,1,auto,1,1,1.417,1.583,3.667,19.0,0,0,0,0,1,3,0,0
107,663,1,auto,1,1,1.417,1.583,3.333,19.0,0,0,0,0,1,3,0,0
107,664,1,auto,1,1,1.417,1.583,3.333,23.75,0,1,0,0,1,3,0,0
107,665,1,auto,1,1,1.417,1.75,3.333,19.0,0,1,0,0,1,3,0,0
108,666,1,auto,1,1,1.583,2.417,79.2,22.5,1,0,1,0,0,1,0,1
108,667,1,auto,1,1,1.583,2.417,72.0,22.5,1,0,1,0,0,1,0,1
108,668,1,auto,1,1,1.583,2.167,72.0,22.5,1,1,1,0,0,1,0,1
108,669,2,rail,1,1,1.583,2.417,93.6,22.5,1,0,1,0,0,1,0,1
108,670,2,rail,1,1,1.583,1.917,72.0,45.0,1,0,1,0,0,1,0,1
108,671,2,rail,1,1,1.583,1.917,72.0,22.5,0,1,1,0,0,1,0,1
109,672,1,auto,1,1,1.183,1.667,12.0,34.0,0,0,0,0,0,1,0,0
109,673,1,auto,1,1,1.183,1.667,11.2,34.0,0,0,0,0,0,1,0,0
109,674,1,auto,1,1,1.183,1.667,10.4,34.0,0,0,0,0,0,1,0,0
109,675,1,auto,1,1,1.183,1.667,9.6,34.0,0,0,0,0,0,1,0,0
109,676,1,auto,1,1,1.183,1.667,8.8,34.0,0,0,0,0,0,1,0,0
109,677,1,auto,1,1,1.183,1.667,8.0,34.0,0,0,0,0,0,1,0,0
109,678,1,auto,1,1,1.183,2.083,8.0,28.0,1,0,0,0,0,1,0,0
109,679,1,auto,1,1,1.183,1.833,8.0,40.0,1,0,0,0,0,1,0,0
110,680,1,auto,1,1,2.117,2.333,54.0,47.05,0,2,1,1,0,1,0,0
110,681,2,rail,1,1,2.117,2.333,63.0,47.05,0,2,1,1,0,1,0,0
110,682,2,rail,1,1,2.117,2.333,72.0,47.05,0,2,1,1,0,1,0,0
110,683,2,rail,1,1,2.117,2.333,81.0,47.05,0,2,1,1,0,1,0,0
110,684,2,rail,1,1,2.117,2.333,90.0,47.05,0,2,1,1,0,1,0,0
110,685,2,rail,1,1,2.117,2.167,90.0,47.05,1,1,1,1,0,1,0,0
110,686,2,rail,1,1,2.117,2.167,90.0,41.65,0,2,1,1,0,1,0,0
110,687,2,rail,1,1,2.117,1.917,90.0,47.05,0,1,1,1,0,1,0,0
111,688,1,auto,1,1,1.0,2.167,12.5,24.0,0,1,0,0,0,3,0,0
111,689,1,auto,1,1,1.0,2.167,11.667,24.0,0,1,0,0,0,3,0,0
111,690,1,auto,1,1,1.0,2.167,10.833,24.0,0,1,0,0,0,3,0,0
111,691,1,auto,1,1,1.0,2.167,10.0,24.0,0,1,0,0,0,3,0,0
111,692,1,auto,1,1,1.0,2.167,9.167,24.0,0,1,0,0,0,3,0,0
111,693,1,auto,1,1,1.0,2.167,8.333,24.0,0,1,0,0,0,3,0,0
111,694,1,auto,1,1,1.0,2.417,8.333,40.0,0,1,0,0,0,3,0,0
111,695,1,auto,1,1,1.0,2.417,8.333,24.0,1,0,0,0,0,3,0,0
112,696,1,auto,1,1,1.517,1.75,15.0,17.5,0,1,0,0,0,4,0,0
112,697,1,auto,1,1,1.517,1.75,14.0,17.5,0,1,0,0,0,4,0,0
112,698,1,auto,1,1,1.517,1.75,13.0,17.5,0,1,0,0,0,4,0,0
112,699,1,auto,1,1,1.517,1.75,11.0,17.5,0,1,0,0,0,4,0,0
112,700,1,auto,1,1,1.517,1.75,10.0,17.5,0,1,0,0,0,4,0,0
112,701,1,auto,1,1,1.517,2.167,10.0,17.5,0,0,0,0,0,4,0,0
112,702,1,auto,1,1,1.517,1.917,10.0,26.25,0,1,0,0,0,4,0,0
112,703,1,auto,1,1,1.517,1.75,12.0,17.5,0,1,0,0,0,4,0,0
113,704,1,auto,1,1,2.083,3.0,15.75,15.0,1,1,0,1,1,2,1,0
113,705,1,auto,1,1,2.083,3.25,17.5,15.0,2,1,0,1,1,2,1,0
113,706,1,auto,1,1,2.083,2.667,17.5,15.0,1,2,0,1,1,2,1,0
113,707,2,rail,1,1,2.083,3.0,17.5,15.0,1,1,0,1,1,2,1,0
114,708,1,auto,1,1,1.2,2.333,2.0,12.5,1,0,0,0,1,3,1,0
114,709,1,auto,1,1,1.2,2.333,1.867,12.5,1,0,0,0,1,3,1,0
114,710,1,auto,1,1,1.2,2.333,1.733,12.5,1,0,0,0,1,3,1,0
114,711,1,auto,1,1,1.2,2.333,1.6,12.5,1,0,0,0,1,3,1,0
114,712,1,auto,1,1,1.2,2.333,1.467,12.5,1,0,0,0,1,3,1,0
114,713,1,auto,1,1,1.2,2.333,1.333,12.5,1,0,0,0,1,3,1,0
114,714,1,auto,1,1,1.2,2.583,1.333,12.5,1,1,0,0,1,3,1,0
114,715,1,auto,1,1,1.2,2.333,1.333,18.75,1,1,0,0,1,3,1,0
117,716,1,auto,1,1,1.917,2.083,12.0,30.0,1,1,0,0,0,2,1,0
117,717,1,auto,1,1,1.917,2.083,11.0,30.0,1,1,0,0,0,2,1,0
117,718,1,auto,1,1,1.917,2.083,10.0,30.0,1,1,0,0,0,2,1,0
117,719,1,auto,1,1,1.917,2.333,10.0,30.0,0,1,0,0,0,2,1,0
117,720,1,auto,1,1,1.917,2.333,10.0,36.0,0,1,0,0,0,2,1,0
117,721,2,rail,1,1,1.917,2.083,13.0,30.0,1,1,0,0,0,2,1,0
118,722,1,auto,1,1,2.083,2.2,1.692,38.15,2,2,0,1,0,4,1,1
118,723,1,auto,1,1,2.083,2.533,1.875,45.75,3,2,0,1,0,4,1,1
118,724,2,rail,1,1,2.083,2.2,1.875,38.15,2,2,0,1,0,4,1,1
118,725,2,rail,1,1,2.083,2.783,1.875,45.75,2,1,0,1,0,4,1,1
118,726,2,rail,1,1,2.083,2.783,1.875,38.15,3,1,0,1,0,4,1,1
119,727,1,auto,1,1,1.533,2.167,18.75,24.0,0,0,0,0,0,2,1,0
119,728,1,auto,1,1,1.533,2.167,17.5,24.0,0,0,0,0,0,2,1,0
119,729,1,auto,1,1,1.533,2.167,16.25,24.0,0,0,0,0,0,2,1,0
119,730,1,auto,1,1,1.533,2.167,15.0,24.0,0,0,0,0,0,2,1,0
119,731,1,auto,1,1,1.533,2.167,13.75,24.0,0,0,0,0,0,2,1,0
119,732,1,auto,1,1,1.533,2.167,12.5,24.0,0,0,0,0,0,2,1,0
119,733,1,auto,1,1,1.533,1.917,12.5,30.0,0,0,0,0,0,2,1,0
119,734,1,auto,1,1,1.533,1.917,12.5,27.0,0,1,0,0,0,2,1,0
120,735,1,auto,1,1,2.083,1.667,6.25,29.75,0,0,0,1,1,3,1,0
120,736,1,auto,1,1,2.083,1.667,5.833,29.75,0,0,0,1,1,3,1,0
120,737,1,auto,1,1,2.083,1.667,5.417,29.75,0,0,0,1,1,3,1,0
120,738,1,auto,1,1,2.083,1.667,5.0,29.75,0,0,0,1,1,3,1,0
120,739,1,auto,1,1,2.083,1.667,4.583,29.75,0,0,0,1,1,3,1,0
120,740,1,auto,1,1,2.083,1.667,4.167,29.75,0,0,0,1,1,3,1,0
120,741,1,auto,1,1,2.083,2.083,4.167,24.5,1,0,0,1,1,3,1,0
120,742,1,auto,1,1,2.083,1.833,4.167,35.0,1,0,0,1,1,3,1,0
121,743,1,auto,1,1,1.617,1.833,35.0,30.0,1,1,0,0,1,1,0,1
121,744,1,auto,1,1,1.617,1.833,35.0,37.5,0,1,0,0,1,1,0,1
121,745,1,auto,1,1,1.617,1.833,35.0,45.0,0,2,0,0,1,1,0,1
121,746,2,rail,1,1,1.617,1.833,38.5,30.0,1,1,0,0,1,1,0,1
122,747,1,auto,1,1,1.583,1.717,22.5,21.7,0,1,0,0,1,1,0,1
122,748,1,auto,1,1,1.583,1.717,21.0,21.7,0,1,0,0,1,1,0,1
122,749,1,auto,1,1,1.583,1.717,19.5,21.7,0,1,0,0,1,1,0,1
122,750,1,auto,1,1,1.583,1.717,18.0,21.7,0,1,0,0,1,1,0,1
122,751,1,auto,1,1,1.583,1.717,16.5,21.7,0,1,0,0,1,1,0,1
122,752,1,auto,1,1,1.583,1.717,15.0,21.7,0,1,0,0,1,1,0,1
122,753,1,auto,1,1,1.583,1.967,15.0,21.7,0,1,0,0,1,1,0,1
122,754,1,auto,1,1,1.583,2.133,15.0,32.55,0,1,0,0,1,1,0,1
123,755,1,auto,1,1,2.033,3.083,25.0,37.0,2,1,1,0,0,2,0,1
123,756,1,auto,1,1,2.033,2.5,12.5,37.0,1,2,1,0,0,2,0,1
123,757,1,auto,1,1,2.033,3.083,25.0,55.5,1,1,1,0,0,2,0,1
123,758,2,rail,1,1,2.033,2.5,15.0,37.0,1,2,1,0,0,2,0,1
123,759,2,rail,1,1,2.033,2.5,17.5,37.0,1,2,1,0,0,2,0,1
123,760,2,rail,1,1,2.033,2.5,20.0,37.0,1,2,1,0,0,2,0,1
123,761,2,rail,1,1,2.033,2.5,22.5,37.0,1,2,1,0,0,2,0,1
123,762,2,rail,1,1,2.033,2.5,25.0,37.0,1,2,1,0,0,2,0,1
124,763,2,rail,1,1,1.517,2.167,7.5,20.7,1,2,0,1,1,1,1,0
124,764,2,rail,1,1,1.517,2.167,9.0,20.7,1,2,0,1,1,1,1,0
124,765,2,rail,1,1,1.517,2.167,10.5,20.7,1,2,0,1,1,1,1,0
124,766,2,rail,1,1,1.517,2.167,12.0,20.7,1,2,0,1,1,1,1,0
124,767,2,rail,1,1,1.517,2.167,13.5,20.7,1,2,0,1,1,1,1,0
124,768,2,rail,1,1,1.517,2.167,15.0,20.7,1,2,0,1,1,1,1,0
124,769,2,rail,1,1,1.517,2.0,15.0,24.85,1,1,0,1,1,1,1,0
124,770,2,rail,1,1,1.517,1.833,15.0,22.75,1,1,0,1,1,1,1,0
124,771,2,rail,1,1,1.517,2.167,15.0,22.75,0,1,0,1,1,1,1,0
125,772,2,rail,1,1,2.017,2.917,7.5,10.0,2,2,0,1,0,4,0,1
125,773,2,rail,1,1,2.017,2.917,8.75,10.0,2,2,0,1,0,4,0,1
125,774,2,rail,1,1,2.017,2.917,10.0,10.0,2,2,0,1,0,4,0,1
125,775,2,rail,1,1,2.017,2.917,12.5,10.0,2,2,0,1,0,4,0,1
125,776,2,rail,1,1,2.017,2.583,12.5,12.0,2,2,0,1,0,4,0,1
125,777,2,rail,1,1,2.017,2.917,11.25,10.0,2,2,0,1,0,4,0,1
125,778,2,rail,1,1,2.017,2.917,12.5,12.0,3,1,0,1,0,4,0,1
126,779,1,auto,1,1,1.8,2.083,18.0,45.0,2,1,1,0,0,1,1,1
126,780,1,auto,1,1,1.8,2.083,16.8,45.0,2,1,1,0,0,1,1,1
126,781,1,auto,1,1,1.8,2.083,15.6,45.0,2,1,1,0,0,1,1,1
126,782,1,auto,1,1,1.8,2.083,14.4,45.0,2,1,1,0,0,1,1,1
126,783,1,auto,1,1,1.8,2.083,13.2,45.0,2,1,1,0,0,1,1,1
126,784,1,auto,1,1,1.8,2.083,12.0,45.0,2,1,1,0,0,1,1,1
126,785,1,auto,1,1,1.8,2.083,12.0,56.25,1,1,1,0,0,1,1,1
126,786,1,auto,1,1,1.8,2.583,12.0,56.25,1,1,1,0,0,1,1,1
127,787,1,auto,1,1,1.583,1.3,9.375,24.0,0,0,0,0,0,2,1,0
127,788,1,auto,1,1,1.583,1.3,8.75,24.0,0,0,0,0,0,2,1,0
127,789,1,auto,1,1,1.583,1.3,8.125,24.0,0,0,0,0,0,2,1,0
127,790,1,auto,1,1,1.583,1.3,7.5,24.0,0,0,0,0,0,2,1,0
127,791,1,auto,1,1,1.583,1.3,6.875,24.0,0,0,0,0,0,2,1,0
127,792,1,auto,1,1,1.583,1.3,6.25,24.0,0,0,0,0,0,2,1,0
127,793,1,auto,1,1,1.583,1.633,6.25,18.0,0,1,0,0,0,2,1,0
127,794,1,auto,1,1,1.583,1.3,6.25,18.0,1,1,0,0,0,2,1,0
128,795,1,auto,1,1,2.0,4.167,12.6,43.2,2,1,0,0,0,1,0,0
128,796,1,auto,1,1,2.0,4.167,14.0,50.4,1,1,0,0,0,1,0,0
128,797,1,auto,1,1,2.0,3.75,14.0,43.2,1,2,0,0,0,1,0,0
128,798,2,rail,1,1,2.0,4.167,14.0,43.2,2,1,0,0,0,1,0,0
129,799,1,auto,1,1,2.15,2.75,15.0,40.0,2,1,0,0,0,2,1,0
129,800,1,auto,1,1,2.15,3.083,15.0,40.0,3,1,0,0,0,2,1,0
129,801,1,auto,1,1,2.15,3.5,15.0,46.0,3,1,0,0,0,2,1,0
129,802,1,auto,1,1,2.15,2.75,18.0,40.0,2,1,0,0,0,2,1,0
129,803,1,auto,1,1,2.15,2.75,16.5,40.0,2,1,0,0,0,2,1,0
129,804,2,rail,1,1,2.15,2.75,19.5,40.0,2,1,0,0,0,2,1,0
130,805,1,auto,1,1,1.583,1.45,30.0,25.35,1,1,0,1,1,2,0,0
130,806,1,auto,1,1,1.583,1.45,28.0,25.35,1,1,0,1,1,2,0,0
130,807,1,auto,1,1,1.583,1.45,26.0,25.35,1,1,0,1,1,2,0,0
130,808,1,auto,1,1,1.583,1.45,24.0,25.35,1,1,0,1,1,2,0,0
130,809,1,auto,1,1,1.583,1.45,22.0,25.35,1,1,0,1,1,2,0,0
130,810,1,auto,1,1,1.583,1.45,20.0,25.35,1,1,0,1,1,2,0,0
130,811,1,auto,1,1,1.583,1.617,20.0,25.35,0,1,0,1,1,2,0,0
130,812,1,auto,1,1,1.583,1.617,20.0,30.75,1,1,0,1,1,2,0,0
131,813,2,rail,1,1,2.583,3.0,15.0,37.8,0,1,0,0,0,1,1,0
131,814,2,rail,1,1,2.583,3.0,18.0,37.8,0,1,0,0,0,1,1,0
131,815,2,rail,1,1,2.583,3.0,21.0,37.8,0,1,0,0,0,1,1,0
131,816,2,rail,1,1,2.583,3.0,24.0,37.8,0,1,0,0,0,1,1,0
131,817,2,rail,1,1,2.583,3.0,27.0,37.8,0,1,0,0,0,1,1,0
131,818,2,rail,1,1,2.583,3.0,30.0,37.8,0,1,0,0,0,1,1,0
131,819,2,rail,1,1,2.583,3.0,30.0,32.4,1,2,0,0,0,1,1,0
131,820,2,rail,1,1,2.583,3.0,30.0,27.0,0,1,0,0,0,1,1,0
131,821,2,rail,1,1,2.583,2.667,30.0,27.0,0,2,0,0,0,1,1,0
132,822,1,auto,1,1,1.417,1.667,11.0,45.0,1,1,0,0,0,3,0,1
132,823,2,rail,1,1,1.417,1.667,12.833,45.0,1,1,0,0,0,3,0,1
132,824,2,rail,1,1,1.417,1.667,14.667,45.0,1,1,0,0,0,3,0,1
132,825,2,rail,1,1,1.417,1.667,16.5,45.0,1,1,0,0,0,3,0,1
132,826,2,rail,1,1,1.417,1.667,18.333,45.0,1,1,0,0,0,3,0,1
132,827,2,rail,1,1,1.417,1.833,18.333,45.0,0,1,0,0,0,3,0,1
132,828,2,rail,1,1,1.417,1.833,18.333,36.0,1,1,0,0,0,3,0,1
132,829,2,rail,1,1,1.417,1.5,18.333,45.0,1,0,0,0,0,3,0,1
133,830,1,auto,1,1,1.333,1.417,30.0,34.0,0,0,0,0,0,1,1,0
133,831,1,auto,1,1,1.333,1.417,28.0,34.0,0,0,0,0,0,1,1,0
133,832,1,auto,1,1,1.333,1.417,26.0,34.0,0,0,0,0,0,1,1,0
133,833,1,auto,1,1,1.333,1.417,24.0,34.0,0,0,0,0,0,1,1,0
133,834,1,auto,1,1,1.333,1.417,22.0,34.0,0,0,0,0,0,1,1,0
133,835,1,auto,1,1,1.333,1.417,20.0,34.0,0,0,0,0,0,1,1,0
133,836,1,auto,1,1,1.333,1.583,20.0,28.0,0,0,0,0,0,1,1,0
133,837,1,auto,1,1,1.333,1.417,20.0,28.0,0,1,0,0,0,1,1,0
134,838,1,auto,1,1,1.5,1.833,5.0,40.0,1,0,0,0,1,3,1,0
134,839,1,auto,1,1,1.5,1.833,4.667,40.0,1,0,0,0,1,3,1,0
134,840,1,auto,1,1,1.5,1.833,4.333,40.0,1,0,0,0,1,3,1,0
134,841,1,auto,1,1,1.5,1.833,4.0,40.0,1,0,0,0,1,3,1,0
134,842,1,auto,1,1,1.5,1.833,3.667,40.0,1,0,0,0,1,3,1,0
134,843,1,auto,1,1,1.5,1.833,3.333,40.0,1,0,0,0,1,3,1,0
134,844,1,auto,1,1,1.5,2.083,3.333,45.0,0,0,0,0,1,3,1,0
134,845,1,auto,1,1,1.5,1.833,3.333,45.0,1,1,0,0,1,3,1,0
135,846,1,auto,1,1,1.583,1.583,11.25,26.6,1,1,0,1,1,2,1,0
135,847,1,auto,1,1,1.583,1.917,11.25,26.6,0,0,0,1,1,2,1,0
135,848,1,auto,1,1,1.583,1.917,11.25,32.3,1,1,0,1,1,2,1,0
135,849,2,rail,1,1,1.583,1.583,12.375,26.6,1,1,0,1,1,2,1,0
136,850,1,auto,1,1,2.083,2.75,3.0,35.0,1,0,0,1,1,4,1,0
136,851,1,auto,1,1,2.083,2.75,2.8,35.0,1,0,0,1,1,4,1,0
136,852,1,auto,1,1,2.083,2.75,2.6,35.0,1,0,0,1,1,4,1,0
136,853,1,auto,1,1,2.083,2.75,2.4,35.0,1,0,0,1,1,4,1,0
136,854,1,auto,1,1,2.083,2.75,2.2,35.0,1,0,0,1,1,4,1,0
136,855,1,auto,1,1,2.083,2.75,2.0,35.0,1,0,0,1,1,4,1,0
136,856,1,auto,1,1,2.083,2.5,2.0,42.5,0,0,0,1,1,4,1,0
136,857,1,auto,1,1,2.083,2.333,2.0,42.5,1,1,0,1,1,4,1,0
137,858,1,auto,1,1,2.0,1.75,6.0,28.0,0,0,0,0,0,3,0,1
137,859,1,auto,1,1,2.0,1.75,5.5,28.0,0,0,0,0,0,3,0,1
137,860,1,auto,1,1,2.0,1.75,5.0,28.0,0,0,0,0,0,3,0,1
137,861,1,auto,1,1,2.0,1.583,5.0,35.0,0,1,0,0,0,3,0,1
137,862,1,auto,1,1,2.0,1.75,6.5,28.0,0,0,0,0,0,3,0,1
137,863,2,rail,1,1,2.0,1.75,7.0,28.0,0,0,0,0,0,3,0,1
137,864,2,rail,1,1,2.0,1.75,5.0,21.0,0,1,0,0,0,3,0,1
138,865,1,auto,1,1,1.517,2.083,0.95,36.0,2,0,0,0,0,4,0,0
138,866,1,auto,1,1,1.517,1.75,0.95,27.0,2,1,0,0,0,4,0,0
138,867,1,auto,1,1,1.517,2.333,1.43,27.0,0,0,0,0,0,4,0,0
138,868,1,auto,1,1,1.517,2.333,1.33,27.0,0,0,0,0,0,4,0,0
138,869,1,auto,1,1,1.517,2.333,1.23,27.0,0,0,0,0,0,4,0,0
138,870,1,auto,1,1,1.517,2.333,1.14,27.0,0,0,0,0,0,4,0,0
138,871,1,auto,1,1,1.517,2.333,1.04,27.0,0,0,0,0,0,4,0,0
138,872,1,auto,1,1,1.517,2.333,0.95,27.0,0,0,0,0,0,4,0,0
139,873,1,auto,1,1,1.667,1.617,2.813,24.5,0,1,0,0,0,4,0,1
139,874,1,auto,1,1,1.667,1.617,2.625,24.5,0,1,0,0,0,4,0,1
139,875,1,auto,1,1,1.667,1.617,2.438,24.5,0,1,0,0,0,4,0,1
139,876,1,auto,1,1,1.667,1.617,2.25,24.5,0,1,0,0,0,4,0,1
139,877,1,auto,1,1,1.667,1.617,2.063,24.5,0,1,0,0,0,4,0,1
139,878,1,auto,1,1,1.667,1.617,1.875,24.5,0,1,0,0,0,4,0,1
139,879,1,auto,1,1,1.667,1.867,1.875,24.5,1,1,0,0,0,4,0,1
139,880,1,auto,1,1,1.667,1.867,1.875,29.75,0,0,0,0,0,4,0,1
140,881,1,auto,1,1,1.767,1.583,11.25,24.15,0,1,1,0,1,2,1,0
140,882,1,auto,1,1,1.767,1.583,10.5,24.15,0,1,1,0,1,2,1,0
140,883,1,auto,1,1,1.767,1.583,9.75,24.15,0,1,1,0,1,2,1,0
140,884,1,auto,1,1,1.767,1.583,9.0,24.15,0,1,1,0,1,2,1,0
140,885,1,auto,1,1,1.767,1.583,8.25,24.15,0,1,1,0,1,2,1,0
140,886,1,auto,1,1,1.767,1.583,7.5,24.15,0,1,1,0,1,2,1,0
140,887,1,auto,1,1,1.767,2.0,7.5,24.15,0,0,1,0,1,2,1,0
140,888,1,auto,1,1,1.767,1.583,7.5,29.35,0,1,1,0,1,2,1,0
141,889,1,auto,1,1,1.583,1.5,17.5,24.0,1,1,0,0,1,2,0,0
141,890,1,auto,1,1,1.583,1.667,17.5,24.0,1,1,0,0,1,2,0,0
141,891,1,auto,1,1,1.583,1.667,17.5,32.0,1,0,0,0,1,2,0,0
141,892,1,auto,1,1,1.583,1.5,21.0,24.0,1,1,0,0,1,2,0,0
141,893,1,auto,1,1,1.583,1.5,19.25,24.0,1,1,0,0,1,2,0,0
141,894,2,rail,1,1,1.583,1.5,22.75,24.0,1,1,0,0,1,2,0,0
142,895,1,auto,1,1,1.25,1.167,10.0,24.0,1,0,0,0,0,3,1,0
142,896,1,auto,1,1,1.25,1.167,9.333,24.0,1,0,0,0,0,3,1,0
142,897,1,auto,1,1,1.25,1.167,8.667,24.0,1,0,0,0,0,3,1,0
142,898,1,auto,1,1,1.25,1.167,8.0,24.0,1,0,0,0,0,3,1,0
142,899,1,auto,1,1,1.25,1.167,7.333,24.0,1,0,0,0,0,3,1,0
142,900,1,auto,1,1,1.25,1.167,6.667,24.0,1,0,0,0,0,3,1,0
142,901,1,auto,1,1,1.25,1.417,6.667,24.0,0,1,0,0,0,3,1,0
142,902,1,auto,1,1,1.25,1.167,6.667,32.0,1,1,0,0,0,3,1,0
143,903,1,auto,1,1,1.25,1.917,13.0,15.0,1,0,0,0,0,2,0,0
143,904,1,auto,1,1,1.25,1.917,12.0,15.0,1,0,0,0,0,2,0,0
143,905,1,auto,1,1,1.25,1.917,11.0,15.0,1,0,0,0,0,2,0,0
143,906,1,auto,1,1,1.25,1.917,10.0,15.0,1,0,0,0,0,2,0,0
143,907,1,auto,1,1,1.25,2.083,10.0,20.0,0,0,0,0,0,2,0,0
143,908,1,auto,1,1,1.25,1.917,10.0,20.0,1,1,0,0,0,2,0,0
143,909,2,rail,1,1,1.25,1.917,14.0,15.0,1,0,0,0,0,2,0,0
144,910,1,auto,1,1,1.767,1.583,3.0,14.0,0,1,0,0,0,3,1,0
144,911,1,auto,1,1,1.767,1.583,2.75,14.0,0,1,0,0,0,3,1,0
144,912,1,auto,1,1,1.767,1.583,3.25,14.0,0,1,0,0,0,3,1,0
144,913,1,auto,1,1,1.767,1.583,2.5,14.0,0,1,0,0,0,3,1,0
144,914,2,rail,1,1,1.767,1.583,3.5,14.0,0,1,0,0,0,3,1,0
144,915,2,rail,1,1,1.767,2.0,2.5,9.8,1,1,0,0,0,3,1,0
144,916,2,rail,1,1,1.767,1.583,2.5,9.8,2,0,0,0,0,3,1,0
144,917,2,rail,1,1,1.767,2.0,2.5,11.9,0,0,0,0,0,3,1,0
145,918,1,auto,1,1,1.583,2.45,18.75,48.0,1,1,0,0,1,2,1,0
145,919,1,auto,1,1,1.583,2.45,17.5,48.0,1,1,0,0,1,2,1,0
145,920,1,auto,1,1,1.583,2.45,16.25,48.0,1,1,0,0,1,2,1,0
145,921,1,auto,1,1,1.583,2.45,15.0,48.0,1,1,0,0,1,2,1,0
145,922,1,auto,1,1,1.583,2.45,13.75,48.0,1,1,0,0,1,2,1,0
145,923,1,auto,1,1,1.583,2.45,12.5,48.0,1,1,0,0,1,2,1,0
145,924,1,auto,1,1,1.583,2.2,12.5,48.0,2,2,0,0,1,2,1,0
145,925,1,auto,1,1,1.583,2.2,12.5,57.6,1,1,0,0,1,2,1,0
